????/s,??????????????????/V,????????/rad,,????????/Hz,????????
0.8655,69.29436594,-5.438016779,,,
0.8656,69.29064538,-5.438764971,,,
0.8657,69.28721791,-5.439499235,,,
0.8658,69.28411775,-5.440200294,,,
0.8659,69.28120732,-5.440861289,,,
0.866,69.27821994,-5.441494943,,,
0.8661,69.27489202,-5.442126781,,,
0.8662,69.2711026,-5.442779128,,,
0.8663,69.26692773,-5.443458733,,,
0.8664,69.26258263,-5.444157978,,,
0.8665,69.258277,-5.444867937,,,
0.8666,69.25410035,-5.445590758,,,
0.8667,69.25000988,-5.446338575,,,
0.8668,69.24593123,-5.447117544,,,
0.8669,69.24189762,-5.447910079,,,
0.867,69.23812065,-5.448673411,,,
0.8671,69.23492873,-5.44936212,,,
0.8672,69.23260088,-5.449962668,,,
0.8673,69.23120181,-5.450514133,,,
0.8674,69.23053253,-5.451093847,,,
0.8675,69.23024017,-5.4517694,,,
0.8676,69.23002565,-5.452545092,,,
0.8677,69.22981864,-5.453341103,,,
0.8678,69.22980496,-5.454026401,,,
0.8679,69.23028613,-5.454490877,,,
0.868,69.23146163,-5.454712634,,,
0.8681,69.23327825,-5.4547747,,,
0.8682,69.23544832,-5.454815778,,,
0.8683,69.23762739,-5.454944083,,,
0.8684,69.23963366,-5.455172014,,,
0.8685,69.24156008,-5.455419526,,,
0.8686,69.24369889,-5.455588656,,,
0.8687,69.24632304,-5.455660368,,,
0.8688,69.24946768,-5.455743991,,,
0.8689,69.25286008,-5.456036112,,,
0.869,69.2560526,-5.456705203,,,
0.8691,69.25868158,-5.457772465,,,
0.8692,69.26068996,-5.459069703,,,
0.8693,69.2623711,-5.460310523,,,
0.8694,69.26420376,-5.461238815,,,
0.8695,69.26658108,-5.461766497,,,
0.8696,69.26960194,-5.46201574,,,
0.8697,69.27305035,-5.462238801,,,
0.8698,69.27656871,-5.46266529,,,
0.8699,69.27990564,-5.463373242,,,
0.87,69.28307184,-5.464264948,,,
0.8701,69.28631264,-5.465159619,,,
0.8702,69.28991786,-5.465937807,,,
0.8703,69.29400036,-5.466638214,,,
0.8704,69.29839158,-5.467438893,,,
0.8705,69.30272268,-5.468531547,,,
0.8706,69.30663856,-5.469969895,,,
0.8707,69.31000742,-5.471593328,,,
0.8708,69.31299428,-5.473081198,,,
0.8709,69.31595644,-5.474110767,,,
0.871,69.31923187,-5.474525949,,,
0.8711,69.32295352,-5.474416632,,,
0.8712,69.32699794,-5.474063537,,,
0.8713,69.33108542,-5.473786007,,,
0.8714,69.33495464,-5.473787197,,,
0.8715,69.33849503,-5.474087419,,,
0.8716,69.34176689,-5.474576144,,,
0.8717,69.34490151,-5.475137005,,,
0.8718,69.34797259,-5.475756893,,,
0.8719,69.35092448,-5.476545894,,,
0.872,69.35360084,-5.477657059,,,
0.8721,69.35584581,-5.479162077,,,
0.8722,69.35760341,-5.48096732,,,
0.8723,69.35894924,-5.482827871,,,
0.8724,69.36003986,-5.484454236,,,
0.8725,69.36102073,-5.485648501,,,
0.8726,69.36195573,-5.486389633,,,
0.8727,69.36281791,-5.486821036,,,
0.8728,69.36353413,-5.4871546,,,
0.8729,69.36404171,-5.487554275,,,
0.873,69.36431534,-5.488068488,,,
0.8731,69.36435311,-5.488643621,,,
0.8732,69.36414543,-5.489197432,,,
0.8733,69.36366149,-5.489696221,,,
0.8734,69.36286886,-5.490183394,,,
0.8735,69.36176946,-5.49074433,,,
0.8736,69.36041701,-5.491436581,,,
0.8737,69.35889312,-5.492236089,,,
0.8738,69.35725265,-5.493036767,,,
0.8739,69.35547679,-5.493703883,,,
0.874,69.35347228,-5.49414671,,,
0.8741,69.35112399,-5.494365062,,,
0.8742,69.348368,-5.494443359,,,
0.8743,69.34523419,-5.494500435,,,
0.8744,69.34182653,-5.494629691,,,
0.8745,69.3382535,-5.494865686,,,
0.8746,69.33455915,-5.495191638,,,
0.8747,69.3307053,-5.49557438,,,
0.8748,69.32662944,-5.495997981,,,
0.8749,69.32232382,-5.496473109,,,
0.875,69.31789014,-5.497019775,,,
0.8751,69.3135148,-5.497640772,,,
0.8752,69.3093743,-5.498308082,,,
0.8753,69.30553023,-5.498972977,,,
0.8754,69.30188661,-5.499592186,,,
0.8755,69.29824367,-5.500151174,,,
0.8756,69.29441778,-5.500668683,,,
0.8757,69.29035081,-5.501181084,,,
0.8758,69.28613736,-5.501719209,,,
0.8759,69.28195407,-5.502293849,,,
0.876,69.27794297,-5.502897337,,,
0.8761,69.2741331,-5.503515616,,,
0.8762,69.27045712,-5.504138354,,,
0.8763,69.26685061,-5.504758872,,,
0.8764,69.26336386,-5.50536647,,,
0.8765,69.26018778,-5.505941626,,,
0.8766,69.2575744,-5.506462276,,,
0.8767,69.25569027,-5.506918669,,,
0.8768,69.25450204,-5.507324269,,,
0.8769,69.25377762,-5.50771023,,,
0.877,69.25321131,-5.50810286,,,
0.8771,69.25259653,-5.508498768,,,
0.8772,69.25193292,-5.50885821,,,
0.8773,69.25139461,-5.509126717,,,
0.8774,69.25117916,-5.509274275,,,
0.8775,69.25133906,-5.50932554,,,
0.8776,69.25171295,-5.509357031,,,
0.8777,69.25200802,-5.509458848,,,
0.8778,69.25198133,-5.50968542,,,
0.8779,69.25159627,-5.510031897,,,
0.878,69.251042,-5.510457956,,,
0.8781,69.250594,-5.51094665,,,
0.8782,69.2504042,-5.51155632,,,
0.8783,69.25036316,-5.512421511,,,
0.8784,69.25013617,-5.513689539,,,
0.8785,69.24936275,-5.515424971,,,
0.8786,69.24789897,-5.517543191,,,
0.8787,69.24594701,-5.519822912,,,
0.8788,69.24398422,-5.521999365,,,
0.8789,69.24253103,-5.523886341,,,
0.879,69.24190124,-5.525452953,,,
0.8791,69.24208945,-5.526806589,,,
0.8792,69.24286111,-5.528092417,,,
0.8793,69.24397896,-5.529375023,,,
0.8794,69.2454111,-5.530582049,,,
0.8795,69.24737962,-5.53155025,,,
0.8796,69.25021502,-5.5321455,,,
0.8797,69.25411198,-5.532375934,,,
0.8798,69.25894913,-5.532417733,,,
0.8799,69.26429611,-5.532527861,,,
0.88,69.26961111,-5.532893208,,,
0.8801,69.27450768,-5.533511835,,,
0.8802,69.27893342,-5.534186604,,,
0.8803,69.28314118,-5.534641873,,,
0.8804,69.28748557,-5.534694987,,,
0.8805,69.29217508,-5.534377753,,,
0.8806,69.2971331,-5.533932766,,,
0.8807,69.30204773,-5.533686904,,,
0.8808,69.30656757,-5.533880488,,,
0.8809,69.310511,-5.534556763,,,
0.881,69.3139556,-5.535575465,,,
0.8811,69.31715889,-5.536733537,,,
0.8812,69.32037288,-5.537908368,,,
0.8813,69.32367914,-5.539127637,,,
0.8814,69.32695007,-5.540520967,,,
0.8815,69.32995373,-5.542187925,,,
0.8816,69.33252586,-5.5440727,,,
0.8817,69.33469373,-5.545932217,,,
0.8818,69.33667346,-5.547424836,,,
0.8819,69.33875247,-5.54827018,,,
0.882,69.3411315,-5.548385802,,,
0.8821,69.34382919,-5.547920971,,,
0.8822,69.34669686,-5.547171687,,,
0.8823,69.34951936,-5.546432595,,,
0.8824,69.35212852,-5.545875204,,,
0.8825,69.35445945,-5.545518309,,,
0.8826,69.35652821,-5.54529411,,,
0.8827,69.35836461,-5.545153963,,,
0.8828,69.35995833,-5.545137976,,,
0.8829,69.36125594,-5.5453628,,,
0.883,69.36220275,-5.545939612,,,
0.8831,69.36278907,-5.546880844,,,
0.8832,69.3630615,-5.548060113,,,
0.8833,69.36309057,-5.549253878,,,
0.8834,69.36292143,-5.550240804,,,
0.8835,69.36254699,-5.550899452,,,
0.8836,69.36192248,-5.551248131,,,
0.8837,69.36100684,-5.551408904,,,
0.8838,69.35979426,-5.551524761,,,
0.8839,69.35830905,-5.551684023,,,
0.884,69.35656847,-5.551894859,,,
0.8841,69.35454769,-5.552116154,,,
0.8842,69.35218272,-5.55231466,,,
0.8843,69.34941856,-5.552505537,,,
0.8844,69.34627186,-5.552749889,,,
0.8845,69.34285935,-5.5531152,,,
0.8846,69.3393626,-5.553629686,,,
0.8847,69.335944,-5.55426331,,,
0.8848,69.33266567,-5.554947611,,,
0.8849,69.32947241,-5.555619412,,,
0.885,69.32624673,-5.556258481,,,
0.8851,69.32290755,-5.556895337,,,
0.8852,69.31948477,-5.557586932,,,
0.8853,69.31611631,-5.558379039,,,
0.8854,69.31296876,-5.55928044,,,
0.8855,69.31013636,-5.560262813,,,
0.8856,69.30758946,-5.56128135,,,
0.8857,69.30520957,-5.562298427,,,
0.8858,69.30288601,-5.563294069,,,
0.8859,69.30060265,-5.56425973,,,
0.886,69.29844733,-5.56518533,,,
0.8861,69.29653003,-5.56605334,,,
0.8862,69.29486308,-5.566845929,,,
0.8863,69.29328933,-5.56755887,,,
0.8864,69.29151655,-5.56820955,,,
0.8865,69.2892458,-5.568831039,,,
0.8866,69.28631536,-5.569456013,,,
0.8867,69.28276707,-5.570103153,,,
0.8868,69.27879239,-5.570776773,,,
0.8869,69.27459664,-5.571478983,,,
0.887,69.27027593,-5.572222325,,,
0.8871,69.26579688,-5.573029503,,,
0.8872,69.2610907,-5.57391765,,,
0.8873,69.25619061,-5.574879451,,,
0.8874,69.25131259,-5.575879585,,,
0.8875,69.24680413,-5.576875465,,,
0.8876,69.24298242,-5.577851668,,,
0.8877,69.23996362,-5.578842599,,,
0.8878,69.23760029,-5.579920933,,,
0.8879,69.23557853,-5.581151362,,,
0.888,69.23362145,-5.582536208,,,
0.8881,69.23167092,-5.583991366,,,
0.8882,69.22992835,-5.585375581,,,
0.8883,69.22872481,-5.586561199,,,
0.8884,69.22830355,-5.587503775,,,
0.8885,69.2286583,-5.588263993,,,
0.8886,69.22953617,-5.588963603,,,
0.8887,69.23060511,-5.589701153,,,
0.8888,69.23167541,-5.590483831,,,
0.8889,69.23282478,-5.591225102,,,
0.889,69.2343382,-5.59181471,,,
0.8891,69.23649694,-5.592215905,,,
0.8892,69.23935438,-5.59252078,,,
0.8893,69.24265061,-5.592917203,,,
0.8894,69.24593046,-5.593578312,,,
0.8895,69.24879791,-5.594541198,,,
0.8896,69.25114841,-5.595656278,,,
0.8897,69.25323104,-5.596648747,,,
0.8898,69.2554991,-5.597262336,,,
0.8899,69.25834261,-5.597400503,,,
0.89,69.2618694,-5.59717818,,,
0.8901,69.26586821,-5.596851036,,,
0.8902,69.26996874,-5.596665769,,,
0.8903,69.27388686,-5.596725606,,,
0.8904,69.2775999,-5.59695549,,,
0.8905,69.28133145,-5.597185967,,,
0.8906,69.28537045,-5.59729639,,,
0.8907,69.28984697,-5.597318717,,,
0.8908,69.29461382,-5.597429075,,,
0.8909,69.2993126,-5.597828763,,,
0.891,69.30358102,-5.598590995,,,
0.8911,69.30726801,-5.599575408,,,
0.8912,69.31052115,-5.600471522,,,
0.8913,69.31369503,-5.600951072,,,
0.8914,69.31714326,-5.600840051,,,
0.8915,69.32102537,-5.600208258,,,
0.8916,69.32524197,-5.599325109,,,
0.8917,69.32952405,-5.598512559,,,
0.8918,69.33360562,-5.597986954,,,
0.8919,69.33736343,-5.597783256,,,
0.892,69.34084621,-5.597798285,,,
0.8921,69.34418406,-5.597912848,,,
0.8922,69.34745734,-5.598105368,,,
0.8923,69.35061824,-5.598480418,,,
0.8924,69.35351164,-5.599195358,,,
0.8925,69.35597308,-5.600336635,,,
0.8926,69.35793165,-5.601829879,,,
0.8927,69.35944907,-5.603445165,,,
0.8928,69.3606752,-5.604897593,,,
0.8929,69.36175734,-5.60598357,,,
0.893,69.36276625,-5.60667214,,,
0.8931,69.36368157,-5.607100487,,,
0.8932,69.36443363,-5.607482848,,,
0.8933,69.36496103,-5.607993136,,,
0.8934,69.36524096,-5.608691598,,,
0.8935,69.36527804,-5.609531641,,,
0.8936,69.36507309,-5.61042981,,,
0.8937,69.36460679,-5.611344523,,,
0.8938,69.36385639,-5.612309667,,,
0.8939,69.36283113,-5.613404269,,,
0.894,69.36159197,-5.614684034,,,
0.8941,69.3602307,-5.616124662,,,
0.8942,69.3588161,-5.61761644,,,
0.8943,69.35734416,-5.619014039,,,
0.8944,69.35573215,-5.620209392,,,
0.8945,69.35386702,-5.621182174,,,
0.8946,69.3516783,-5.621998973,,,
0.8947,69.34918469,-5.622766249,,,
0.8948,69.34647942,-5.6235701,,,
0.8949,69.34366318,-5.624439847,,,
0.895,69.34077294,-5.625352428,,,
0.8951,69.33776057,-5.626266376,,,
0.8952,69.33454009,-5.62715707,,,
0.8953,69.33107279,-5.628028901,,,
0.8954,69.32742756,-5.6288999,,,
0.8955,69.32376099,-5.629774909,,,
0.8956,69.32022839,-5.630630082,,,
0.8957,69.31687747,-5.631421064,,,
0.8958,69.31359922,-5.6321087,,,
0.8959,69.31017492,-5.632683503,,,
0.896,69.30639423,-5.633171987,,,
0.8961,69.30216958,-5.633621882,,,
0.8962,69.29757236,-5.634078213,,,
0.8963,69.2927696,-5.634566897,,,
0.8964,69.2879082,-5.635094532,,,
0.8965,69.28303077,-5.635659694,,,
0.8966,69.27808437,-5.636263354,,,
0.8967,69.27301598,-5.636909324,,,
0.8968,69.26788152,-5.637596421,,,
0.8969,69.26288836,-5.638312544,,,
0.897,69.25832013,-5.639039533,,,
0.8971,69.25438986,-5.639767292,,,
0.8972,69.25111951,-5.640505264,,,
0.8973,69.24832931,-5.641278408,,,
0.8974,69.24575391,-5.64210594,,,
0.8975,69.24321432,-5.642976384,,,
0.8976,69.24073277,-5.643839281,,,
0.8977,69.23851179,-5.644624737,,,
0.8978,69.23678885,-5.645281821,,,
0.8979,69.23566392,-5.645810449,,,
0.898,69.23501863,-5.646262231,,,
0.8981,69.23458624,-5.64670578,,,
0.8982,69.23412816,-5.647178674,,,
0.8983,69.23359668,-5.647661825,,,
0.8984,69.23316756,-5.648099685,,,
0.8985,69.23311187,-5.648457154,,,
0.8986,69.23358721,-5.648773701,,,
0.8987,69.23448964,-5.649170239,,,
0.8988,69.23547457,-5.649791931,,,
0.8989,69.23614658,-5.650714695,,,
0.899,69.23630469,-5.651874492,,,
0.8991,69.2360868,-5.653071447,,,
0.8992,69.23591678,-5.654055921,,,
0.8993,69.23628251,-5.654649495,,,
0.8994,69.2374825,-5.654827547,,,
0.8995,69.23949883,-5.654710906,,,
0.8996,69.24207205,-5.654470741,,,
0.8997,69.24492231,-5.654208128,,,
0.8998,69.24796608,-5.653889038,,,
0.8999,69.25138169,-5.653380758,,,
0.9,69.25547829,-5.65256764,,,
0.9001,69.26045399,-5.651468073,,,
0.9002,69.26620453,-5.650269333,,,
0.9003,69.27231242,-5.649248147,,,
0.9004,69.27823095,-5.648620627,,,
0.9005,69.28355985,-5.648416151,,,
0.9006,69.2882246,-5.648459776,,,
0.9007,69.29247054,-5.648480884,,,
0.9008,69.29666968,-5.648284899,,,
0.9009,69.30106854,-5.647883166,,,
0.901,69.30563473,-5.647500731,,,
0.9011,69.31009071,-5.647457414,,,
0.9012,69.31410141,-5.647996352,,,
0.9013,69.31748755,-5.649165472,,,
0.9014,69.32032757,-5.650821121,,,
0.9015,69.32289049,-5.652743483,,,
0.9016,69.325454,-5.654782652,,,
0.9017,69.32813256,-5.656937667,,,
0.9018,69.33082609,-5.659317846,,,
0.9019,69.33331486,-5.662014782,,,
0.902,69.33543041,-5.664972886,,,
0.9021,69.33718651,-5.667947967,,,
0.9022,69.33879049,-5.670587223,,,
0.9023,69.34052952,-5.672586855,,,
0.9024,69.34261378,-5.673834519,,,
0.9025,69.34507383,-5.674453374,,,
0.9026,69.34776657,-5.674725543,,,
0.9027,69.35047188,-5.674945698,,,
0.9028,69.35300843,-5.675293605,,,
0.9029,69.35529669,-5.675795566,,,
0.903,69.3573426,-5.676384053,,,
0.9031,69.35917227,-5.677003213,,,
0.9032,69.3607752,-5.677683984,,,
0.9033,69.36209704,-5.678538879,,,
0.9034,69.36307894,-5.679683496,,,
0.9035,69.36370523,-5.681140868,,,
0.9036,69.3640183,-5.682794747,,,
0.9037,69.3640889,-5.68442471,,,
0.9038,69.3639666,-5.685803208,,,
0.9039,69.36364954,-5.686796519,,,
0.904,69.36309559,-5.68741119,,,
0.9041,69.36226241,-5.687763773,,,
0.9042,69.36114092,-5.687999497,,,
0.9043,69.35975315,-5.688213568,,,
0.9044,69.35811642,-5.688420567,,,
0.9045,69.35620641,-5.688581713,,,
0.9046,69.35395606,-5.688662086,,,
0.9047,69.3513008,-5.688674392,,,
0.9048,69.34824191,-5.688680361,,,
0.9049,69.34487956,-5.688752974,,,
0.905,69.34138304,-5.688929544,,,
0.9051,69.33790936,-5.689189572,,,
0.9052,69.33452096,-5.689471828,,,
0.9053,69.33115838,-5.689717532,,,
0.9054,69.32769686,-5.689909823,,,
0.9055,69.32404016,-5.690084262,,,
0.9056,69.32020118,-5.690306171,,,
0.9057,69.31630657,-5.690632587,,,
0.9058,69.31252262,-5.691084362,,,
0.9059,69.30895346,-5.69164374,,,
0.906,69.30558372,-5.692273797,,,
0.9061,69.30230678,-5.69294243,,,
0.9062,69.29901889,-5.693633957,,,
0.9063,69.29570954,-5.694343678,,,
0.9064,69.29247843,-5.695064596,,,
0.9065,69.28945958,-5.695780315,,,
0.9066,69.28670114,-5.696470982,,,
0.9067,69.28408626,-5.697126934,,,
0.9068,69.28135761,-5.697757531,,,
0.9069,69.27823962,-5.698386497,,,
0.907,69.27458376,-5.699036539,,,
0.9071,69.27044232,-5.699715384,,,
0.9072,69.26602301,-5.700414448,,,
0.9073,69.26155942,-5.701120524,,,
0.9074,69.25717899,-5.701829286,,,
0.9075,69.25287192,-5.702546957,,,
0.9076,69.24857601,-5.70327639,,,
0.9077,69.24431631,-5.70399854,,,
0.9078,69.24029264,-5.704667591,,,
0.9079,69.23683972,-5.705230043,,,
0.908,69.2342715,-5.705659096,,,
0.9081,69.2327068,-5.705979851,,,
0.9082,69.23199492,-5.706261833,,,
0.9083,69.23180052,-5.706575668,,,
0.9084,69.231803,-5.70693807,,,
0.9085,69.23188602,-5.707283513,,,
0.9086,69.23219355,-5.707488328,,,
0.9087,69.23301334,-5.707439068,,,
0.9088,69.23456251,-5.707104482,,,
0.9089,69.23681703,-5.706563053,,,
0.909,69.23950017,-5.705963696,,,
0.9091,69.24224053,-5.705441486,,,
0.9092,69.2447961,-5.705043933,,,
0.9093,69.24719315,-5.704720698,,,
0.9094,69.24968259,-5.704388396,,,
0.9095,69.25253744,-5.704028648,,,
0.9096,69.25582354,-5.703749367,,,
0.9097,69.2592987,-5.703758224,,,
0.9098,69.26251511,-5.704254114,,,
0.9099,69.26506838,-5.705301071,,,
0.91,69.26683822,-5.706768474,,,
0.9101,69.26806757,-5.70838445,,,
0.9102,69.26922766,-5.709877772,,,
0.9103,69.27075291,-5.711124652,,,
0.9104,69.27281046,-5.712210326,,,
0.9105,69.27524506,-5.713366626,,,
0.9106,69.27772716,-5.714824333,,,
0.9107,69.27999548,-5.716673525,,,
0.9108,69.28203952,-5.71881995,,,
0.9109,69.28410257,-5.721062431,,,
0.911,69.28650988,-5.723236517,,,
0.9111,69.2894407,-5.725325967,,,
0.9112,69.29279628,-5.727464945,,,
0.9113,69.29625051,-5.72982622,,,
0.9114,69.29944955,-5.732467259,,,
0.9115,69.30223162,-5.735236715,,,
0.9116,69.30472798,-5.737807717,,,
0.9117,69.30728496,-5.739824627,,,
0.9118,69.31026135,-5.741077956,,,
0.9119,69.31382969,-5.741603828,,,
0.912,69.3178992,-5.741650805,,,
0.9121,69.32219462,-5.741538236,,,
0.9122,69.32642671,-5.741494783,,,
0.9123,69.33044024,-5.74157302,,,
0.9124,69.33425155,-5.741683102,,,
0.9125,69.33796614,-5.741711279,,,
0.9126,69.34165404,-5.74163756,,,
0.9127,69.34525956,-5.741572534,,,
0.9128,69.34861585,-5.741690505,,,
0.9129,69.35153937,-5.742105891,,,
0.913,69.35393572,-5.742776798,,,
0.9131,69.3558457,-5.743501225,,,
0.9132,69.35740721,-5.744011534,,,
0.9133,69.3587661,-5.744111028,,,
0.9134,69.35999864,-5.743771371,,,
0.9135,69.36109137,-5.743135852,,,
0.9136,69.36197911,-5.74243287,,,
0.9137,69.36260268,-5.741857358,,,
0.9138,69.3629421,-5.741491718,,,
0.9139,69.36300805,-5.741306262,,,
0.914,69.3628104,-5.741226017,,,
0.9141,69.3623392,-5.741211069,,,
0.9142,69.36157829,-5.741295018,,,
0.9143,69.36053998,-5.741559403,,,
0.9144,69.35928697,-5.742066829,,,
0.9145,69.35791486,-5.742801996,,,
0.9146,69.35649965,-5.743661876,,,
0.9147,69.35504602,-5.744501973,,,
0.9148,69.35347679,-5.745208809,,,
0.9149,69.35167758,-5.745753328,,,
0.915,69.34956972,-5.74619437,,,
0.9151,69.34716094,-5.746634645,,,
0.9152,69.34453643,-5.747160597,,,
0.9153,69.34179502,-5.74780353,,,
0.9154,69.33897646,-5.748540916,,,
0.9155,69.33603497,-5.7493287,,,
0.9156,69.33288093,-5.75013718,,,
0.9157,69.32946868,-5.750965309,,,
0.9158,69.32585675,-5.751827238,,,
0.9159,69.32219832,-5.752725789,,,
0.916,69.31865598,-5.753635526,,,
0.9161,69.31529395,-5.754508892,,,
0.9162,69.31202193,-5.755300769,,,
0.9163,69.30863422,-5.755993444,,,
0.9164,69.30492411,-5.756604612,,,
0.9165,69.3008013,-5.757174216,,,
0.9166,69.29633588,-5.757741004,,,
0.9167,69.29170177,-5.758325412,,,
0.9168,69.2870617,-5.758928275,,,
0.9169,69.282477,-5.759541697,,,
0.917,69.27790743,-5.760160029,,,
0.9171,69.27330101,-5.760781334,,,
0.9172,69.26870519,-5.761400121,,,
0.9173,69.26431655,-5.762001189,,,
0.9174,69.26041481,-5.762563894,,,
0.9175,69.2572183,-5.763076308,,,
0.9176,69.25475747,-5.763547796,,,
0.9177,69.25285345,-5.764006651,,,
0.9178,69.25122545,-5.764479756,,,
0.9179,69.24966268,-5.764966832,,,
0.918,69.24814829,-5.76542994,,,
0.9181,69.24685111,-5.765810984,,,
0.9182,69.24598823,-5.766069881,,,
0.9183,69.24565057,-5.766218448,,,
0.9184,69.24571178,-5.76632408,,,
0.9185,69.24588679,-5.766476406,,,
0.9186,69.24590454,-5.766737541,,,
0.9187,69.24567786,-5.767112248,,,
0.9188,69.24535021,-5.767563923,,,
0.9189,69.24517952,-5.768070014,,,
0.919,69.24533119,-5.76867833,,,
0.9191,69.24572019,-5.769518148,,,
0.9192,69.24601682,-5.770746046,,,
0.9193,69.2458261,-5.772451537,,,
0.9194,69.2449348,-5.774581345,,,
0.9195,69.24346906,-5.77693704,,,
0.9196,69.24185773,-5.779257069,,,
0.9197,69.24061933,-5.781338765,,,
0.9198,69.24010402,-5.783126681,,,
0.9199,69.24035112,-5.784711575,,,
0.92,69.24114727,-5.786239995,,,
0.9201,69.24223983,-5.787793068,,,
0.9202,69.24355922,-5.789315739,,,
0.9203,69.24529918,-5.790646267,,,
0.9204,69.24779909,-5.791628814,,,
0.9205,69.25130481,-5.79223392,,,
0.9206,69.25576665,-5.792602368,,,
0.9207,69.2608114,-5.792975319,,,
0.9208,69.26591354,-5.793548578,,,
0.9209,69.27066287,-5.794342661,,,
0.921,69.27496108,-5.795175644,,,
0.9211,69.27903668,-5.795762845,,,
0.9212,69.28325707,-5.795886402,,,
0.9213,69.28787764,-5.795531756,,,
0.9214,69.2928763,-5.794906998,,,
0.9215,69.29797192,-5.794333275,,,
0.9216,69.30280372,-5.794074421,,,
0.9217,69.30714854,-5.794210645,,,
0.9218,69.31103627,-5.794630639,,,
0.9219,69.31469701,-5.79513905,,,
0.922,69.31838546,-5.79560283,,,
0.9221,69.32220436,-5.796037808,,,
0.9222,69.32604172,-5.796579103,,,
0.9223,69.32965591,-5.797357189,,,
0.9224,69.33284516,-5.798364334,,,
0.9225,69.33558676,-5.799403208,,,
0.9226,69.33805837,-5.800156944,,,
0.9227,69.34053595,-5.800342692,,,
0.9228,69.34323414,-5.799857912,,,
0.9229,69.34619686,-5.798833342,,,
0.923,69.34929382,-5.797564646,,,
0.9231,69.35231166,-5.796368453,,,
0.9232,69.35507103,-5.795450504,,,
0.9233,69.35749525,-5.794858961,,,
0.9234,69.35959953,-5.794537346,,,
0.9235,69.36142684,-5.794428752,,,
0.9236,69.36298762,-5.794555511,,,
0.9237,69.36424712,-5.795021176,,,
0.9238,69.3651615,-5.795937197,,,
0.9239,69.36572598,-5.797327246,,,
0.924,69.36599285,-5.799075533,,,
0.9241,69.36604446,-5.800955428,,,
0.9242,69.36594328,-5.802722803,,,
0.9243,69.36569843,-5.804218541,,,
0.9244,69.36527323,-5.805420904,,,
0.9245,69.36462403,-5.806421925,,,
0.9246,69.36373579,-5.807349603,,,
0.9247,69.36262347,-5.808287984,,,
0.9248,69.36129846,-5.80924217,,,
0.9249,69.35973046,-5.810161438,,,
0.925,69.35784308,-5.810995414,,,
0.9251,69.35555637,-5.811740386,,,
0.9252,69.35285111,-5.812444779,,,
0.9253,69.34980663,-5.813174034,,,
0.9254,69.346577,-5.813963194,,,
0.9255,69.34331273,-5.814791665,,,
0.9256,69.34007674,-5.815596944,,,
0.9257,69.33681256,-5.816316452,,,
0.9258,69.33338987,-5.8169284,,,
0.9259,69.3297039,-5.817465177,,,
0.926,69.32575813,-5.817992912,,,
0.9261,69.32167468,-5.818573485,,,
0.9262,69.31762579,-5.819234653,,,
0.9263,69.31373125,-5.819965136,,,
0.9264,69.30999478,-5.82073265,,,
0.9265,69.30632483,-5.821508225,,,
0.9266,69.302625,-5.822279187,,,
0.9267,69.29888737,-5.82304485,,,
0.9268,69.29521646,-5.823803232,,,
0.9269,69.2917594,-5.824542953,,,
0.927,69.28858579,-5.825248189,,,
0.9271,69.28560171,-5.825912217,,,
0.9272,69.28256459,-5.826547181,,,
0.9273,69.27919923,-5.827180616,,,
0.9274,69.27534478,-5.827840508,,,
0.9275,69.27103735,-5.828540655,,,
0.9276,69.26647268,-5.829278117,,,
0.9277,69.26188336,-5.830044214,,,
0.9278,69.25740095,-5.830838474,,,
0.9279,69.25301594,-5.831671555,,,
0.928,69.24865472,-5.832552226,,,
0.9281,69.24431906,-5.833468389,,,
0.9282,69.24018227,-5.834380403,,,
0.9283,69.23656103,-5.835238177,,,
0.9284,69.23376712,-5.836014905,,,
0.9285,69.23193031,-5.836733698,,,
