Time/s,A/V
0.8087,43.899074797400587
0.8088,41.378714297635334
0.8089,38.363541479396993
0.8090,34.859137656410986
0.8091,31.063775459758475
0.8092,27.299405437837866
0.8093,23.894125462642346
0.8094,21.062809949989553
0.8095,18.831894069554405
0.8096,17.035270700392502
0.8097,15.379242307585098
0.8098,13.547673336146351
0.8099,11.304740953389199
0.8100,8.556968729339582
0.8101,5.355799370366127
0.8102,1.847770448353081
0.8103,-1.799870031756361
0.8104,-5.463116898302721
0.8105,-9.088483659669629
0.8106,-12.677194885453678
0.8107,-16.241268208077425
0.8108,-19.759446513235428
0.8109,-23.159700140391610
0.8110,-26.340392423567796
0.8111,-29.221279698543558
0.8112,-31.798389244857738
0.8113,-34.171958143040861
0.8114,-36.526945782500029
0.8115,-39.067046208523216
0.8116,-41.926155969368999
0.8117,-45.095198544021102
0.8118,-48.399938102853746
0.8119,-51.546735888527365
0.8120,-54.225245430436679
0.8121,-56.231452105203559
0.8122,-57.562496885239547
0.8123,-58.442356940820694
0.8124,-59.262590381857649
0.8125,-60.455405883302078
0.8126,-62.344009024857016
0.8127,-65.025982252104043
0.8128,-68.334458278312709
0.8129,-71.892928111594955
0.8130,-75.243928838248365
0.8131,-78.003684424006849
0.8132,-79.985249446900198
0.8133,-81.245587126199254
0.8134,-82.042049014094445
0.8135,-82.718813993171651
0.8136,-83.569995567760600
0.8137,-84.733153189281282
0.8138,-86.152553027085773
0.8139,-87.622114650849127
0.8140,-88.885859005567184
0.8141,-89.751890174283758
0.8142,-90.172924484485165
0.8143,-90.262586813134519
0.8144,-90.244663232107101
0.8145,-90.360182288241589
0.8146,-90.773123861997817
0.8147,-91.513617387714859
0.8148,-92.479340365453524
0.8149,-93.489916388324573
0.8150,-94.366872721629477
0.8151,-95.002570123268313
0.8152,-95.388866585026506
0.8153,-95.596206982084865
0.8154,-95.717012142832814
0.8155,-95.803159540736431
0.8156,-95.828982844107315
0.8157,-95.698110796375246
0.8158,-95.290850647858761
0.8159,-94.528774430878400
0.8160,-93.424054229441126
0.8161,-92.087330523407232
0.8162,-90.686904769860561
0.8163,-89.375318679314532
0.8164,-88.216230628523562
0.8165,-87.146836017586409
0.8166,-85.997130958800795
0.8167,-84.562619524287157
0.8168,-82.702219630612561
0.8169,-80.419275240905037
0.8170,-77.887511428208825
0.8171,-75.404750788406119
0.8172,-73.287057830465812
0.8173,-71.742314563139374
0.8174,-70.773660272189062
0.8175,-70.154235381912500
0.8176,-69.488137708802327
0.8177,-68.338737970291135
0.8178,-66.378116157742909
0.8179,-63.501684396128901
0.8180,-59.864348709943727
0.8181,-55.824233031235451
0.8182,-51.815344823551641
0.8183,-48.197541420835691
0.8184,-45.140066248190976
0.8185,-42.580789181378030
0.8186,-40.273017888626605
0.8187,-37.897663885021942
0.8188,-35.194280995928580
0.8189,-32.059425949563369
0.8190,-28.576310743668490
0.8191,-24.968835889636640
0.8192,-21.503520308249914
0.8193,-18.382180163160886
0.8194,-15.669071434812352
0.8195,-13.279131767302726
0.8196,-11.026902270771695
0.8197,-8.710490965021776
0.8198,-6.192102599182929
0.8199,-3.441053838861703
0.8200,-0.524088065600162
0.8201,2.447693668177153
0.8202,5.386881130690718
0.8203,8.278990099822689
0.8204,11.189381913600718
0.8205,14.225265163372171
0.8206,17.471939590646741
0.8207,20.935049082973222
0.8208,24.518265303907992
0.8209,28.049542363542013
0.8210,31.346248123069753
0.8211,34.290545784916581
0.8212,36.880214702235115
0.8213,39.229880652761508
0.8214,41.519412098062219
0.8215,43.910512362181059
0.8216,46.468352128621952
0.8217,49.124919943156051
0.8218,51.703972848541859
0.8219,54.000775974569059
0.8220,55.884612441746469
0.8221,57.379521029386069
0.8222,58.684997223391939
0.8223,60.121684304684742
0.8224,62.018193417589657
0.8225,64.581228559091741
0.8226,67.800930191289794
0.8227,71.432038716828743
0.8228,75.063013115498009
0.8229,78.250747691227602
0.8230,80.671897621418083
0.8231,82.234005319340113
0.8232,83.104085161028536
0.8233,83.643559776261853
0.8234,84.274137456395493
0.8235,85.325260395969906
0.8236,86.919940160976722
0.8237,88.939954135597901
0.8238,91.080144964230627
0.8239,92.967587287872306
0.8240,94.298085823824735
0.8241,94.938603299843734
0.8242,94.960456965833600
0.8243,94.597034234702861
0.8244,94.149138949544124
0.8245,93.879074637890653
0.8246,93.934651839222539
0.8247,94.327689204272758
0.8248,94.966390331152468
0.8249,95.718512102792673
0.8250,96.471984486297018
0.8251,97.165256568752014
0.8252,97.777588579239222
0.8253,98.290858992045600
0.8254,98.649043034525135
0.8255,98.742550334782464
0.8256,98.431703329580017
0.8257,97.602956499749084
0.8258,96.232885400383211
0.8259,94.427610964938253
0.8260,92.413281068908105
0.8261,90.473633262818794
0.8262,88.854760027991688
0.8263,87.674143179939890
0.8264,86.872684167445101
0.8265,86.233150286031773
0.8266,85.461940947034734
0.8267,84.304292623251257
0.8268,82.647515258655957
0.8269,80.569724454031558
0.8270,78.312328434835479
0.8271,76.185131581014446
0.8272,74.440814690577568
0.8273,73.169030390036880
0.8274,72.253457025749398
0.8275,71.410317987615713
0.8276,70.294043612072329
0.8277,68.628350108292949
0.8278,66.310375365254473
0.8279,63.446164409370134
0.8280,60.303500717746232
0.8281,57.201543148755555
0.8282,54.382255423683766
0.8283,51.915763923280871
0.8284,49.677676569663205
0.8285,47.406904980084953
0.8286,44.819799307634881
0.8287,41.733810223340477
0.8288,38.150527123166448
0.8289,34.264911306406759
0.8290,30.397615419850744
0.8291,26.877992077483881
0.8292,23.924276608936747
0.8293,21.567147447317900
0.8294,19.644132835450655
0.8295,17.863400584887284
0.8296,15.908508981445994
0.8297,13.541617871945061
0.8298,10.666589952222711
0.8299,7.332753565060957
0.8300,3.685892896389231
0.8301,-0.105996363210733
0.8302,-3.917177291608720
0.8303,-7.692314755853564
0.8304,-11.431441930344912
0.8305,-15.146352808879122
0.8306,-18.816253015838992
0.8307,-22.369557501287353
0.8308,-25.704310306772189
0.8309,-28.738808739072272
0.8310,-31.466716370711723
0.8311,-33.985794753295103
0.8312,-36.479430030407322
0.8313,-39.151404401633947
0.8314,-42.137467752790712
0.8315,-45.431478128089829
0.8316,-48.861960141756136
0.8317,-52.136528216311746
0.8318,-54.943742826006520
0.8319,-57.076211073791157
0.8320,-58.526425519305484
0.8321,-59.514072204181602
0.8322,-60.428399589772667
0.8323,-61.702261980880621
0.8324,-63.662375014348783
0.8325,-66.411535605380465
0.8326,-69.787984833387370
0.8327,-73.418437874935904
0.8328,-76.845704511147105
0.8329,-79.683377421106044
0.8330,-81.740106802702357
0.8331,-83.068440063229517
0.8332,-83.923003274360951
0.8333,-84.647930460240190
0.8334,-85.539895002507038
0.8335,-86.740554985050466
0.8336,-88.198222266929832
0.8337,-89.709346087647688
0.8338,-91.018201003285071
0.8339,-91.931076905110984
0.8340,-92.397845262723024
0.8341,-92.529651205663271
0.8342,-92.549327129247715
0.8343,-92.698934378278622
0.8344,-93.145081973596575
0.8345,-93.921098201113679
0.8346,-94.927236725979043
0.8347,-95.984231647289931
0.8348,-96.913098061430972
0.8349,-97.604610945781971
0.8350,-98.048932445181137
0.8351,-98.315617397282182
0.8352,-98.497450267181605
0.8353,-98.647715496575643
0.8354,-98.742449611571899
0.8355,-98.686367222828920
0.8356,-98.359614242087019
0.8357,-97.682322571730055
0.8358,-96.664547393123911
0.8359,-95.415103751894108
0.8360,-94.101641113052381
0.8361,-92.877585742014730
0.8362,-91.808650458643626
0.8363,-90.834276845209629
0.8364,-89.785718797783559
0.8365,-88.457897437760067
0.8366,-86.707200260133192
0.8367,-84.533245120970136
0.8368,-82.106186526409871
0.8369,-79.721844246626816
0.8370,-77.696720995372146
0.8371,-76.241504821987832
0.8372,-75.363455993012437
0.8373,-74.839489991840082
0.8374,-74.275503364541493
0.8375,-73.233740789731854
0.8376,-71.382363818947397
0.8377,-68.611265220909189
0.8378,-65.070040180723083
0.8379,-61.113448700732931
0.8380,-57.175085176891635
0.8381,-53.617240361003759
0.8382,-50.613287328341606
0.8383,-48.105194850587054
0.8384,-45.848718022907356
0.8385,-43.524670897415064
0.8386,-40.870112393529908
0.8387,-37.777785668228347
0.8388,-34.327306551668734
0.8389,-30.740556364451869
0.8390,-27.284264383712937
0.8391,-24.162416320041885
0.8392,-21.442376028752406
0.8393,-19.041826727183004
0.8394,-16.776670694354575
0.8395,-14.444656145436857
0.8396,-11.906346780118827
0.8397,-9.129104202898912
0.8398,-6.178432838859950
0.8399,-3.165536296587950
0.8400,-0.179225966405358
0.8401,2.763974340520569
0.8402,5.727691782521473
0.8403,8.818475589292040
0.8404,12.122265084812817
0.8405,15.646208182380688
0.8406,19.295448649876516
0.8407,22.898440801143927
0.8408,26.271546509331582
0.8409,29.294561369850616
0.8410,31.962325316598555
0.8411,34.387053481898356
0.8412,36.747651242078014
0.8413,39.206611234645905
0.8414,41.831163610760477
0.8415,44.555532569162203
0.8416,47.204642455548679
0.8417,49.573017173310653
0.8418,51.527261768817198
0.8419,53.087657279370873
0.8420,54.450295511509779
0.8421,55.934203622862256
0.8422,57.868987093999877
0.8423,60.464780619323044
0.8424,63.716430232283876
0.8425,67.382925165277669
0.8426,71.054881799653657
0.8427,74.288374126557812
0.8428,76.756492318225256
0.8429,78.361756523572055
0.8430,79.266562369168156
0.8431,79.829842119729420
0.8432,80.473874187435214
0.8433,81.531525436079491
0.8434,83.130841924914066
0.8435,85.158459550960387
0.8436,87.312268579545972
0.8437,89.219705465527809
0.8438,90.574425748061330
0.8439,91.239825756267749
0.8440,91.283771876900019
0.8441,90.937667790309874
0.8442,90.502467062004882
0.8443,90.242545490943343
0.8444,90.308797766100071
0.8445,90.715975547229462
0.8446,91.374158900197344
0.8447,92.151627003204879
0.8448,92.935837326801519
0.8449,93.664534594028581
0.8450,94.316786246008107
0.8451,94.875125576626999
0.8452,95.284788484525123
0.8453,95.437356841076124
0.8454,95.193450222351046
0.8455,94.438489646909645
0.8456,93.146845416366034
0.8457,91.422034175991953
0.8458,89.488288005643710
0.8459,87.629044177296791
0.8460,86.092034697849542
0.8461,84.997837023376107
0.8462,84.290751523323834
0.8463,83.755867529641961
