Time/s,A/V
0.6070,-9.000177036113627
0.6071,-5.115135926198044
0.6072,-0.424370973370115
0.6073,4.402702970041712
0.6074,8.707234735629338
0.6075,12.180607197665958
0.6076,14.977188013559598
0.6077,17.547090149968909
0.6078,20.311857325919565
0.6079,23.397446740060143
0.6080,26.590649260530192
0.6081,29.532785179309112
0.6082,32.009312022909640
0.6083,34.135907563725311
0.6084,36.315213974716130
0.6085,38.992300165455610
0.6086,42.369025352410446
0.6087,46.262617022159695
0.6088,50.198220332181954
0.6089,53.673889480956639
0.6090,56.428905979788439
0.6091,58.550787550957665
0.6092,60.366458948108807
0.6093,62.203704935817449
0.6094,64.187397935305768
0.6095,66.201905257359655
0.6096,68.032264455340282
0.6097,69.574004792890761
0.6098,70.957281012898989
0.6099,72.493345382027726
0.6100,74.476258837479989
0.6101,76.974528145444978
0.6102,79.756901385359015
0.6103,82.407560311056145
0.6104,84.558826624726677
0.6105,86.090363157896064
0.6106,87.166343465233609
0.6107,88.091128970614932
0.6108,89.085936946718931
0.6109,90.141116012599952
0.6110,91.045218018769816
0.6111,91.568824900827551
0.6112,91.671749521228406
0.6113,91.582157304081093
0.6114,91.681071212874940
0.6115,92.259954618411996
0.6116,93.311909970562127
0.6117,94.503484176806381
0.6118,95.359487224022772
0.6119,95.551538301908209
0.6120,95.106793629999615
0.6121,94.398660203889094
0.6122,93.919928246449842
0.6123,93.981269430714974
0.6124,94.529914633748930
0.6125,95.207666333181209
0.6126,95.611019823188485
0.6127,95.580667639996861
0.6128,95.323527909462726
0.6129,95.276849371380052
0.6130,95.794232150838937
0.6131,96.856788243874647
0.6132,98.006095911381351
0.6133,98.559094029582198
0.6134,97.983858594507041
0.6135,96.206156137716036
0.6136,93.652732260646502
0.6137,90.998985564357753
0.6138,88.774692177084518
0.6139,87.072645555224156
0.6140,85.541249649779274
0.6141,83.661913422738053
0.6142,81.129725489315575
0.6143,78.088540467684950
0.6144,75.064005090143695
0.6145,72.632660812058077
0.6146,71.038033289293679
0.6147,70.003986742003249
0.6148,68.874348570244848
0.6149,67.001423916080356
0.6150,64.145450427089500
0.6151,60.635316048853134
0.6152,57.187001744395658
0.6153,54.488815787965194
0.6154,52.807430015437610
0.6155,51.854373798795734
0.6156,50.988214607942517
0.6157,49.617444174273032
0.6158,47.546106488978118
0.6159,45.045612209469148
0.6160,42.614453607485970
0.6161,40.588377567328507
0.6162,38.859035323590724
0.6163,36.889032609714768
0.6164,34.021134268839418
0.6165,29.890677231506697
0.6166,24.682837265730555
0.6167,19.072283325634800
0.6168,13.880156639556672
0.6169,9.656894758829855
0.6170,6.440464730309090
0.6171,3.824617143987458
0.6172,1.276206905912272
0.6173,-1.510730874838607
0.6174,-4.449378133209709
0.6175,-7.178279707652961
0.6176,-9.372064265331964
0.6177,-11.030931153229291
0.6178,-12.553112610617214
0.6179,-14.538449012639051
0.6180,-17.446112312523013
0.6181,-21.322698059522697
0.6182,-25.770456908742080
0.6183,-30.172047491054506
0.6184,-34.028142911088054
0.6185,-37.199499007163631
0.6186,-39.913957018147741
0.6187,-42.552969472216880
0.6188,-45.370115903286596
0.6189,-48.327943252008083
0.6190,-51.151545341505233
0.6191,-53.549274017315433
0.6192,-55.441640576777750
0.6193,-57.039281132175176
0.6194,-58.716650531070648
0.6195,-60.767040487777450
0.6196,-63.203671197848017
0.6197,-65.739685415503061
0.6198,-67.960204229816554
0.6199,-69.573213872834856
0.6200,-70.576892711168000
0.6201,-71.240144697779414
0.6202,-71.919018033270589
0.6203,-72.838993094940079
0.6204,-73.990334340312273
0.6205,-75.200929221242049
0.6206,-76.325975558045030
0.6207,-77.412345918200529
0.6208,-78.713222360674067
0.6209,-80.533628177654919
0.6210,-83.008015093695150
0.6211,-85.964080678851062
0.6212,-88.974616339187577
0.6213,-91.574963123108517
0.6214,-93.510738200004269
0.6215,-94.856007507288524
0.6216,-95.924727170820418
0.6217,-97.034612310434184
0.6218,-98.281735234334050
0.6219,-99.478378684999640
0.6220,-100.297565639281828
0.6221,-100.526623996519078
0.6222,-100.253827248806772
0.6223,-99.851470035441039
0.6224,-99.752843980574667
0.6225,-100.162128061829591
0.6226,-100.890067768436381
0.6227,-101.434956422617617
0.6228,-101.271924073071801
0.6229,-100.174723712069067
0.6230,-98.365472552714095
0.6231,-96.391760787413972
0.6232,-94.803152323107497
0.6233,-93.829517939536331
0.6234,-93.265748238206555
0.6235,-92.636834778934229
0.6236,-91.536232907842617
0.6237,-89.915752946515298
0.6238,-88.133118137430955
0.6239,-86.718653092824681
0.6240,-86.006888434526601
0.6241,-85.872774754854049
0.6242,-85.752459069453536
0.6243,-84.950245194740134
0.6244,-83.048942167326061
0.6245,-80.168956080917866
0.6246,-76.910584494104427
0.6247,-74.009894977513909
0.6248,-71.917973988331013
0.6249,-70.561907024653920
0.6250,-69.431621599053102
0.6251,-67.931287141266381
0.6252,-65.767536698334155
0.6253,-63.125367603446350
0.6254,-60.520138790604655
0.6255,-58.423150840861773
0.6256,-56.905460768914239
0.6257,-55.535521233271645
0.6258,-53.606026857302808
0.6259,-50.555484921440510
0.6260,-46.323872018630418
0.6261,-41.419653769425565
0.6262,-36.653694094667514
0.6263,-32.701569882783687
0.6264,-29.759800043622896
0.6265,-27.498940301256066
0.6266,-25.328491237348434
0.6267,-22.794989380167191
0.6268,-19.857446975089747
0.6269,-16.870192463480002
0.6270,-14.294903986837058
0.6271,-12.337692782532359
0.6272,-10.753017806735727
0.6273,-8.946639208146971
0.6274,-6.316716436062100
0.6275,-2.619589792819339
0.6276,1.868808819481698
0.6277,6.495681106588046
0.6278,10.587982082115426
0.6279,13.803043882495810
0.6280,16.264332500340931
0.6281,18.414497614536948
0.6282,20.696120481718296
0.6283,23.272132225108464
0.6284,25.960932979506527
0.6285,28.414160416453839
0.6286,30.405838873528417
0.6287,32.033168735004317
0.6288,33.692945605711067
0.6289,35.848463991791888
0.6290,38.739532335542272
0.6291,42.223772485528507
0.6292,45.850129174249794
0.6293,49.115092236421610
0.6294,51.737603053009607
0.6295,53.783068022388228
0.6296,55.570515029107682
0.6297,57.438751019407341
0.6298,59.533595765186966
0.6299,61.754340353955818
0.6300,63.883148557061190
0.6301,65.795230732557030
0.6302,67.594962944442130
0.6303,69.577537764996165
0.6304,72.038500874586319
0.6305,75.060397133807399
0.6306,78.424072655926722
0.6307,81.709699250710045
0.6308,84.525314534593974
0.6309,86.714826435326373
0.6310,88.411192348558771
0.6311,89.904699523054148
0.6312,91.420544620210023
0.6313,92.960001221099603
0.6314,94.314255279850357
0.6315,95.239648544225133
0.6316,95.669258055400661
0.6317,95.806771890043237
0.6318,96.026209687956793
0.6319,96.634548644951906
0.6320,97.653708791048629
0.6321,98.774374692308101
0.6322,99.525737898937962
0.6323,99.562076226380611
0.6324,98.884437376712569
0.6325,97.851158751360458
0.6326,96.964767420533732
0.6327,96.568930708069246
0.6328,96.650868001474834
0.6329,96.878720995072115
0.6330,96.850144651780369
0.6331,96.387166144593223
0.6332,95.677197741135586
0.6333,95.157316984906785
0.6334,95.207997115626867
0.6335,95.853637562741511
0.6336,96.672589223768526
0.6337,96.991200175526245
0.6338,96.254403743143143
0.6339,94.346656437470017
0.6340,91.660623230385738
0.6341,88.865444010545986
0.6342,86.515201073100997
0.6343,84.740613938735024
0.6344,83.215728172208131
0.6345,81.417027754051247
0.6346,79.005302455903902
0.6347,76.080842472109822
0.6348,73.142723371722141
0.6349,70.773413074259537
0.6350,69.249397821258398
0.6351,68.331248293127274
0.6352,67.376799480467085
0.6353,65.717013411478732
0.6354,63.064999061014085
0.6355,59.702942783416653
0.6356,56.327253218073814
0.6357,53.644403526314079
0.6358,51.964950078211970
0.6359,51.043031851206123
0.6360,50.253550015694969
0.6361,48.987584549201905
0.6362,47.012379165293829
0.6363,44.569757215312883
0.6364,42.157413046776668
0.6365,40.141717065848447
0.6366,38.458326899622328
0.6367,36.600030002833144
0.6368,33.906917915697406
0.6369,29.980084928617696
0.6370,24.959757821480871
0.6371,19.492328032393800
0.6372,14.404186161057742
0.6373,10.280633296320701
0.6374,7.202310608246598
0.6375,4.787707436444692
0.6376,2.496809676220271
0.6377,-0.008468951367608
0.6378,-2.677216928030806
0.6379,-5.165416228231376
0.6380,-7.137993520762992
0.6381,-8.568467875818968
0.6382,-9.833384031914832
0.6383,-11.535153525392284
0.6384,-14.163790188701023
0.6385,-17.811175356916941
0.6386,-22.116447502155836
0.6387,-26.473247022124543
0.6388,-30.365750724115617
0.6389,-33.625325937655724
0.6390,-36.458309914827900
0.6391,-39.246058907959537
0.6392,-42.261543505741358
0.6393,-45.490953602901186
0.6394,-48.669402667048900
0.6395,-51.493084640120188
0.6396,-53.854317721541555
0.6397,-55.935813413772763
0.6398,-58.099666481078827
0.6399,-60.646422723127223
0.6400,-63.606436416810922
0.6401,-66.703038654735238
0.6402,-69.511980450367432
0.6403,-71.712249761369080
0.6404,-73.265755589405671
0.6405,-74.414327237821254
0.6406,-75.505890260622081
0.6407,-76.773761791616693
0.6408,-78.218952651761441
0.6409,-79.669351325486559
0.6410,-80.964841036019450
0.6411,-82.129470771661644
0.6412,-83.400911286880728
0.6413,-85.087456776666073
0.6414,-87.345458985769980
0.6415,-90.030931749145140
0.6416,-92.734990252600269
0.6417,-94.991675008013644
0.6418,-96.529497802142785
0.6419,-97.404625423350211
0.6420,-97.928654252825197
0.6421,-98.439156104239473
0.6422,-99.066599769432742
0.6423,-99.655067631258717
0.6424,-99.891586370877633
0.6425,-99.556781717372132
0.6426,-98.723167794790413
0.6427,-97.756838843255579
0.6428,-97.107388672064772
0.6429,-97.015738503706245
0.6430,-97.333127124319674
0.6431,-97.580992356754109
0.6432,-97.228372811001918
0.6433,-96.019149448469335
0.6434,-94.141669477199670
0.6435,-92.127764487368665
0.6436,-90.539137965385891
