1PV_P_Bus1,2PV_P_Bus2,3PV_P_Bus3,1PV_Q_Bus1,2PV_Q_Bus2,3PV_Q_Bus3,1Line_Ps_FB1_TB2,2Line_Ps_FB1_TB3,3Line_Ps_FB2_TB4,4Line_Ps_FB3_TB4,1Line_Qs_FB1_TB2,2Line_Qs_FB1_TB3,3Line_Qs_FB2_TB4,4Line_Qs_FB3_TB4,Vm_Bus1,Vm_Bus2,Vm_Bus3,Vm_Bus4,Va_Bus1,Va_Bus2,Va_Bus3,Va_Bus4,1PV_Pmax_Bus1,2PV_Pmax_Bus2,3PV_Pmax_Bus3,Margin
139.64,244.1,99.488,-145.97,127.62,291.12,0.82981,89.736,81.259,-4.0219,-38.751,-133.13,-5.0038,44.028,0.98505,1.0046,1.0277,1.0005,0,-0.0043799,-0.042785,-0.034828,369.21,345.01,280.28,1.0558
134.02,214.01,184.21,-111.84,124.64,288.51,26.111,54.199,59.642,25.516,-23.423,-116.03,-2.9266,47.112,0.97116,0.98058,1.0107,0.97716,0,-0.016304,-0.029351,-0.039688,472.82,368.07,284.53,1.1037
67.502,70.288,58.902,-4.7886,68.475,20.605,18.344,29.442,21.769,9.7081,-17.649,9.3734,18.193,-8.7539,1.0009,1.008,0.99525,0.99961,0,-0.010931,-0.010293,-0.017622,327.52,303.81,336.83,3.907
137.01,142.3,34.344,122.35,38.38,1.7104,18.245,86.979,54.149,-4.0554,39.388,69.851,19.82,1.8486,1.0155,0.99381,0.98293,0.98225,0,-0.0051668,-0.027205,-0.024289,386.27,283.31,365.97,2.2974
36.038,166.08,50.417,127.49,75.189,-77.88,-27.605,38.017,52.91,-12.514,12.548,105.87,42.919,-26.924,1.0157,1.0122,0.97317,0.99229,0,0.014766,-0.0063267,-0.0016467,286.66,321.68,305.68,2.6254
99.186,156.89,267.07,-135.05,178.55,251.55,47.961,-1.5991,27.315,56.354,-57.945,-104.19,17.879,25.053,0.97079,0.99564,1.0101,0.98687,0,-0.03107,-0.0073099,-0.040055,586.7,285.14,391.95,1.396
75.916,142.35,147.49,-15.935,57.273,150.11,17.626,21.664,35.708,22.877,9.3096,-39.634,-2.1023,29.114,0.98458,0.97797,0.99785,0.97605,0,-0.0082477,-0.011208,-0.022327,594.49,315.71,340.16,2.387
221.31,21.668,178.64,-134.71,257.7,117.58,123.49,54.468,1.6752,65.575,-111.99,-47.633,59.262,-25.988,0.98127,1.0252,0.99512,1.0033,0,-0.073175,-0.024386,-0.069489,433.96,321.3,354.24,1.6368
127.52,225.25,174.02,-106.79,214.37,186.71,18.793,55.675,64.972,19.305,-70.919,-62.041,39.523,3.3304,0.98799,1.0218,1.007,1.0024,0,-0.016482,-0.025465,-0.037205,565.18,362.17,385.29,1.4746
105.88,15.518,136.49,77.02,37.229,12.648,68.632,11.204,-3.478,44.724,24.044,44.117,14.457,1.9259,0.99918,0.97989,0.98174,0.97465,0,-0.03285,-0.00089758,-0.030367,401.77,316.02,266.44,2.8089
56.38,45.969,119.37,-98.955,47.909,153.5,33.948,0.0082435,4.7444,30.69,-21.939,-83.408,-12.058,24.051,0.99076,0.99846,1.0216,1.0026,0,-0.019537,-0.0061426,-0.022197,419.1,308.08,393.74,4.0414
110.91,218.51,102.56,209.17,25.869,5.3222,-2.639,69.651,69.25,-0.28272,79.793,107.09,21.305,12.685,1.0212,0.98117,0.97602,0.96773,0,0.0093758,-0.01799,-0.016084,331.19,396.2,221.56,1.1955
280.52,137.06,110.57,-78.529,124.38,260.1,94.636,131.93,52.734,31.492,-17.077,-92.77,2.2702,41.369,0.9742,0.97324,0.99927,0.96833,0,-0.052144,-0.057544,-0.07278,436.09,368.84,244.71,0.9854
69.329,60.457,80.264,-194.92,140.25,153.51,26.34,21.245,15.565,17.767,-92.01,-111.35,11.32,-1.2908,0.98535,1.0289,1.025,1.0236,0,-0.022267,-0.016039,-0.026964,430.17,301.39,184.89,3.3597
193.4,80.299,39.235,31.627,130.71,0.69339,63.366,98.23,37.483,12.483,-28.089,46.07,44.36,-22.78,1.0059,1.0136,0.98127,0.99438,0,-0.03411,-0.033547,-0.044664,415.44,345.82,254.02,2.2417
168.35,50.692,144.97,32.441,82.729,79.432,84.878,46.73,11.838,46.369,5.4784,10.772,18.331,8.8325,0.98472,0.97313,0.97708,0.96518,0,-0.044073,-0.017233,-0.047308,564.76,319.09,391.83,2.4843
53.468,247.04,189.06,228.1,34.35,12.675,-16.5,20.336,64.27,13.917,86.728,115.83,24.478,15.065,1.0294,0.98762,0.98508,0.97344,0,0.0168,0.0010508,-0.0061719,438.48,374.32,319.54,1.3081
75.297,117.37,127.47,-1.1953,156.71,7.3096,21.682,21.487,30.218,21.078,-47.219,34.417,50.222,-27.909,1.0056,1.0269,0.99111,1.0063,0,-0.015204,-0.0054466,-0.022461,468.56,219.06,311.72,2.1023
30.558,153.35,148.54,120.37,100.87,-49.603,-4.1548,1.2104,36.406,16.796,7.7995,99.511,47.54,-24.057,1.0264,1.023,0.98953,1.0028,0,0.0027449,0.0068569,-0.0070036,504.37,254.98,305.21,2.1852
25.012,132.35,146.83,32.162,4.9868,115.73,-0.25543,-5.1963,28.706,20.028,38.615,-16.878,-12.294,33.139,0.99565,0.97589,1.0023,0.97838,0,0.0041489,0.00067676,-0.0079944,465.91,293.31,396.68,2.7781
48.008,129.99,99.199,6.0944,17.575,111.95,-0.33982,20.595,35.441,8.9607,22.97,-25.529,-9.4566,27.438,0.99293,0.98121,1.0009,0.98211,0,0.0025585,-0.0096222,-0.011854,571.37,300.38,211.19,2.8691
22.027,169.42,115.78,-55.04,97.749,112.16,-19.816,11.041,45.145,4.0322,-27.972,-37.992,13.148,7.7359,0.97565,0.99205,0.98922,0.98369,0,0.0073969,-0.0071885,-0.0088081,282.54,294.14,222.9,1.5949
98.291,38.989,47.117,18.422,2.0278,58.238,38.202,41.526,14.527,14.952,21.181,-6.1987,-7.4137,15.957,0.9928,0.97802,0.99201,0.97974,0,-0.017623,-0.016154,-0.023839,368.38,339.35,297.62,4.4373
171.59,41.035,211.14,-41.376,130.39,145.01,103.27,25.475,0.2952,67.516,-26.119,-35.998,21.037,12.508,0.98174,0.98455,0.9934,0.97654,0,-0.056606,-0.012467,-0.05509,530.97,252.13,391.18,1.7574
91.207,156.2,27.53,69.405,-23.396,90.675,-6.8229,70.301,55.982,-11.959,57.434,2.3941,-16.198,34.242,1.0167,0.9884,1.0106,0.99028,0,0.0091981,-0.025281,-0.013312,462.7,389.38,282.11,3.1142
159.19,148.93,20.756,239.35,-21.21,-37.531,21.439,103.72,59.016,-6.7603,96.692,124.17,12.499,10.891,1.0279,0.97699,0.97395,0.96768,0,-0.0010282,-0.029302,-0.023265,402.68,354.72,131.84,1.7066
102.15,62.473,88.958,81.118,70.399,-28.014,41.825,34.739,18.218,22.325,6.081,66.646,31.333,-15.563,0.9979,0.99056,0.97004,0.97732,0,-0.020703,-0.0082196,-0.025291,573.68,175.86,369.14,3.3732
124.46,73.488,227.92,17.363,185.55,31.132,78.1,3.4835,6.863,61.41,-43.93,41.524,58.543,-24.361,0.99249,1.0068,0.97652,0.98438,0,-0.043845,0.0018552,-0.04202,304.08,384.88,347.81,1.4354
93.75,39.787,53.493,19.338,42.77,17.531,37.705,37.24,13.929,15.973,-0.28644,16.241,11.569,-2.8993,0.99535,0.99166,0.98644,0.98625,0,-0.019281,-0.012876,-0.023697,320.81,381.17,161.3,3.5992
46.242,143.69,94.953,200.85,-18.052,-36.61,-6.7394,23.883,40.267,5.114,81.432,107.03,10.598,7.9997,1.0244,0.98408,0.98287,0.97699,0,0.011533,-0.00090288,-0.0032254,275.12,390.08,269.28,2.2851
263.88,150.57,107.78,-109.88,144.97,265.17,83.145,127.42,56.761,26.508,-35.518,-104.81,6.2313,36.285,0.98473,0.99438,1.0143,0.98777,0,-0.046473,-0.055299,-0.067498,556.78,317.12,257.05,1.1562
96.588,114.71,140.03,-169.61,164.66,190.71,33.259,27.564,28.707,27.305,-81.03,-105.13,17.178,7.1708,0.9912,1.0284,1.028,1.0201,0,-0.024478,-0.017752,-0.033437,318.12,220.14,393.73,1.6484
89.556,63.161,296.13,205.64,26.547,21.314,81.869,-37.976,-7.2181,78.989,81.082,100.66,19.179,17.373,1.0296,0.98065,0.9954,0.97389,0,-0.032751,0.021102,-0.028443,468.35,238.89,398.77,1.4609
126.96,59.91,37.227,-11.062,12.846,101.88,41.027,63.309,24.861,10.953,14.715,-32.051,-11.256,23.591,1.0009,0.98921,1.008,0.99158,0,-0.019382,-0.025712,-0.029665,513.54,343.83,315.27,4.2074
27.134,53.802,81.63,-59.825,88.597,34.152,11.733,-0.93721,10.25,15.754,-43.873,-17.462,19.161,-13.34,0.99898,1.0198,1.0055,1.012,0,-0.010157,-0.00094819,-0.012468,206.21,181.49,286.1,3.1387
235.47,92.385,49.455,-160.05,248.06,124.51,79.322,117.09,43.54,16.436,-119.22,-63.71,53.26,-25.415,0.97456,1.0268,0.98985,1.004,0,-0.052013,-0.050092,-0.063874,474.42,270.68,390.75,2.0121
235.21,129.77,68.486,-166.47,142,270.15,69.509,121.09,52.619,16.342,-57.59,-134.69,0.22691,32.88,0.9835,1.0057,1.0245,1.0017,0,-0.041311,-0.05469,-0.060724,533.79,312.3,391.41,1.8501
261.26,49.143,21.03,-199.91,205.15,180.9,96.636,129.75,33.482,18.914,-111.12,-110.94,28.566,-6.2636,0.98071,1.0269,1.0125,1.014,0,-0.059542,-0.056964,-0.069458,545.39,311.88,295.78,2.4876
176.1,32.231,148.28,77.922,57.487,54.146,94.783,45.207,5.8096,51.181,26.775,35.223,15.946,10.108,1.016,0.99299,0.99963,0.98655,0,-0.044678,-0.013974,-0.045671,388.84,368.33,270.72,1.88
156.04,150.93,142.8,-118.6,188.45,176.6,47.277,63.27,45.393,26.456,-70.142,-70.459,30.87,3.7159,0.99706,1.0274,1.0184,1.0128,0,-0.030184,-0.028351,-0.044202,333.3,292.13,392.43,1.2594
125.37,96.412,4.0286,79.573,-31.397,57.625,21.298,81.169,41.054,-4.9813,56.71,16.012,-14.266,26.897,1.0234,0.99281,1.0116,0.99508,0,-0.0049232,-0.028017,-0.021458,582.96,287.72,240.8,3.8956
254.81,186.76,35.228,-161.22,124.55,313.32,51.899,153.78,77.647,-1.7179,-41.623,-149.45,-9.9004,48.147,0.98565,1.0015,1.0295,0.99945,0,-0.03076,-0.067394,-0.060356,462.15,378.6,293.88,1.3821
79.595,76.072,57.126,-12.733,-7.9157,117.54,20.638,37.561,24.461,9.6059,24.248,-42.225,-20.207,31.848,0.98884,0.97423,1.0018,0.98007,0,-0.0082523,-0.017281,-0.019359,539.68,191.08,240.44,3.5249
294.81,46.313,185.18,34.042,255.53,19.94,149.18,91.702,16.656,67.435,-63.566,65.408,83.43,-38.418,1.0033,1.0202,0.97172,0.98797,0,-0.079813,-0.029994,-0.079792,536.54,147.08,299.24,0.86178
83.113,85.869,63.968,26.527,99.215,-16.211,21.077,38.621,27.816,9.4774,-22.791,42.825,35.717,-22.001,0.99021,0.99964,0.971,0.98414,0,-0.013058,-0.011623,-0.020871,501.82,378.69,394.85,4.4479
228.3,89.595,220.08,192.06,170.12,-48.22,115.13,58.216,22.389,63.564,13.234,147.04,75.663,-29.841,1.0292,1.0113,0.97011,0.98132,0,-0.054483,-0.010716,-0.057195,461.57,189.85,330.23,0.82158
73.812,141.35,84.562,-9.9561,87.612,69.798,3.7979,40.002,43.255,4.7337,-15.122,-4.4624,18.25,1.3182,1.0138,1.021,1.0125,1.0111,0,-0.0033254,-0.014819,-0.017595,315.58,376.53,336.69,2.4235
120.47,59.55,160.36,52.953,43.338,80.551,65.499,20.747,9.3546,45.125,27.124,12.36,6.4402,18.021,1.0051,0.98466,0.99895,0.98151,0,-0.030588,-0.0067694,-0.033692,457.29,360.43,343.37,2.3982
204.04,248.92,89.388,36.997,53.2,217.26,22.838,126.46,87.767,-0.91168,46.125,-37.029,-7.4837,53.016,1.0226,0.99726,1.0269,0.99349,0,-0.0067146,-0.047441,-0.040235,436.52,351.69,357.44,1.1093
90.442,83.638,187.67,183.5,5.0735,6.2612,51.56,2.1498,12.372,45.384,76.211,90.228,11.924,14.9,1.016,0.97201,0.98219,0.96647,0,-0.018513,0.0059355,-0.022466,324.41,213.14,348.67,1.448
38.388,272.12,181.54,96.067,97.743,77.186,-31.901,20.985,72.893,5.9414,27.308,46.337,28.819,11.208,1.0045,0.99393,0.9856,0.97753,0,0.018867,-0.0043972,-0.0068328,205.62,376.28,318.94,0.8297
147.67,154.75,94.514,-56.717,191.36,78.875,32.746,74.885,52.558,10.943,-66.216,-8.4262,48.696,-18.684,0.99311,1.023,0.99065,1.0012,0,-0.022832,-0.028956,-0.038378,534.39,291.74,341.38,1.9235
43.855,98.079,75.323,8.7121,-0.53396,88.756,2.9919,19.104,27.23,7.5625,24.858,-20.775,-12.714,24.281,1.009,0.99621,1.0153,0.99893,0,0.00099914,-0.0084476,-0.010131,312.01,377.52,393.17,3.9718
223.53,4.5675,137.18,24.736,99.157,74.743,120.79,65.53,1.1781,57.135,-4.3841,10.99,23.308,3.8975,1.0002,0.99015,0.99117,0.98125,0,-0.061953,-0.023764,-0.060617,559.5,344.38,271.67,2.2088
108.22,61.903,160.4,68.632,73.703,29.388,60.017,14.963,9.611,43.289,12.602,42.95,24.392,-0.63903,0.99206,0.97945,0.97466,0.96939,0,-0.029821,-0.0024466,-0.031672,431.49,325.12,316.21,2.2341
14.177,97.372,106.69,163.21,37.515,-97.212,-2.3361,-5.7793,21.204,13.593,34.641,121.15,34.922,-22.831,1.0186,1.0015,0.97368,0.98678,0,0.0045863,0.011269,-0.00076211,241.15,247.98,379.9,2.9906
40.632,93.741,162.01,-9.051,85.863,71.665,21.98,-11.001,14.986,32.485,-13.925,-5.1688,17.777,2.3811,0.97092,0.97587,0.97375,0.96791,0,-0.013176,0.0039208,-0.017676,469.38,276.48,344.96,2.6549
57.165,33.406,236.84,15.895,-0.54601,156.31,63.897,-39.717,-13.772,66.315,41.933,-39.222,-20.043,44.246,1.0075,0.97971,1.0248,0.98834,0,-0.028332,0.011478,-0.024584,478.8,165.38,389.54,2.1426
190.62,294.12,50.291,-45.903,144.98,204.34,-4.4709,141.02,108.19,-22.512,-20.756,-52.971,19.117,25.596,1.0143,1.025,1.0233,1.0101,0,0.00014958,-0.054367,-0.037354,378.54,399.26,245.47,0.91169
127.25,160.27,209.8,60.419,107.71,103.73,46.997,30.429,38.234,41.418,14.882,23.274,26.244,13.572,1.0259,1.0139,1.0152,1.0013,0,-0.021326,-0.0092035,-0.03341,518.95,271.38,369.98,1.3178
190.32,141.5,95.601,-58.902,136.95,155.41,54.085,93.036,50.452,17.836,-33.766,-45.705,20.746,12.071,0.98852,1.0002,0.99868,0.98863,0,-0.031024,-0.038514,-0.04844,460.27,311.91,305.63,1.512
217.65,153.06,54.442,-172.76,71.884,347.28,50.774,122.93,60.544,7.186,-22.428,-177.18,-32.278,66.105,0.97018,0.97655,1.0271,0.98421,0,-0.029404,-0.059172,-0.055341,527,254.37,292.52,1.5227
180.31,133.85,33.781,-71.368,180.14,76.745,39.784,105.17,55.482,0.086899,-69.913,-17.693,43.942,-18.883,0.99049,1.0216,0.98924,1.0013,0,-0.026799,-0.041283,-0.043774,456.36,398.85,303.45,2.3245
20.1,91.812,101.25,26.532,112.62,-42.894,1.0371,-2.3521,20.459,13.705,-32.722,54.35,43.665,-32.042,1.0046,1.0208,0.9844,1.0032,0,-0.0037345,0.0049797,-0.0079891,531.7,337.71,206.17,4.0131
416.84,5.1223,71.266,-129.29,117.77,316.47,182.33,182.23,20.789,57.191,-27.483,-142.1,-12.407,52.492,0.97877,0.97412,1.0182,0.97727,0,-0.099447,-0.078726,-0.10854,576.75,396.19,220.06,1.4309
143.69,102.35,62.675,-159.83,141.27,179.02,40.072,72.03,37.728,11.42,-72.475,-101.84,11.374,8.7519,0.98961,1.022,1.022,1.0151,0,-0.027212,-0.034001,-0.039924,490.71,211.52,180.1,1.843
278,235.17,20.659,-8.453,115.01,202.42,43.175,180.43,97.623,-12.344,2.2818,-41.555,12.085,32.738,0.99701,0.99146,0.99905,0.97951,0,-0.02178,-0.070548,-0.058253,505.65,360.83,156.29,0.91088
88.108,19.029,67.116,-62.743,46.317,90.086,44.625,25.877,4.4702,23.364,-19.867,-46.264,-2.2417,9.8524,0.97026,0.97594,0.98591,0.97646,0,-0.025872,-0.013666,-0.027793,429.27,165.63,288.64,4.042
87.683,162.75,154.93,-44.783,152.83,108.18,18.069,28.982,42.978,21.928,-42.121,-19.742,33.183,-2.3479,0.98126,1.0009,0.98654,0.98522,0,-0.013606,-0.012656,-0.027311,358.16,353.51,331.8,1.5651
174.94,77.463,202.4,-53.94,103.46,202.55,90.624,38.377,13.66,59.104,-10.494,-65.844,4.1274,32.153,0.99073,0.98683,1.0124,0.98424,0,-0.047815,-0.019126,-0.05273,559.4,333.94,325.9,1.666
6.4989,214.15,197.49,115.21,56.008,52.824,-23.054,-12.421,48.961,17.959,42.916,54.361,18.849,13.163,1.0153,0.99607,0.9961,0.9853,0,0.015777,0.0085733,-0.0013501,365.56,384.1,305.98,1.5174
40.559,27.692,88.046,-126.09,78.354,109.01,26.616,-1.9899,1.2807,23.627,-52.46,-76.139,1.4132,3.5999,0.99098,1.0147,1.0193,1.0141,0,-0.018612,-0.0048832,-0.018973,575.89,284.83,357.76,6.7527
49.693,51.042,51.498,-74.197,126.62,5.9343,15.603,18.683,14.844,9.5062,-68.154,-7.6155,34.383,-29.308,0.99596,1.0284,0.99741,1.0148,0,-0.014402,-0.0075673,-0.017238,552.41,273.49,296.29,6.3295
177.96,171.56,99.554,-109.8,201.93,157.63,40.746,91.68,59.755,11.966,-75.309,-57.636,38.459,-3.2011,0.97198,1.0063,0.98693,0.98745,0,-0.028779,-0.040038,-0.048266,457.09,313.91,205.79,1.1654
152.14,145.17,190.2,53.169,89.13,126.13,57.628,45.583,37.113,40.941,22.472,8.1456,16.629,22.675,1.0049,0.98766,0.99848,0.97854,0,-0.026976,-0.016295,-0.039979,593.7,346.9,395.64,1.7209
263.27,213.99,2.89,-68.114,221.07,123.72,41.955,172.17,93.254,-16.61,-73.35,-22.95,52.563,-13.235,0.98687,1.0196,0.98253,0.99323,0,-0.028384,-0.067866,-0.058775,488.95,365.76,322.68,1.4525
334.88,28.46,101.39,-221.44,208.06,293.01,149.14,136.7,20.312,53.154,-98.481,-158.69,13.873,22.135,0.977,1.0119,1.0259,1.0053,0,-0.086199,-0.062571,-0.092611,550.78,248.63,205.05,1.1641
125.67,116.15,156.51,-121.89,123.41,213.65,48.119,37.252,29.116,34.518,-43.009,-97.681,4.4598,25.316,0.98262,0.99964,1.0163,0.9958,0,-0.029116,-0.021167,-0.039663,589.47,234.94,357.76,1.9426
141.46,143.22,58.909,-104.26,128.89,154.64,25.526,81.137,52.127,2.7392,-50.113,-69.007,14.632,9.2466,1.0005,1.0229,1.0199,1.0138,0,-0.017519,-0.034624,-0.035166,476.15,348.23,172.32,1.8858
136.95,123.49,174.11,0.83497,120.23,113.88,54.972,38.378,30.753,38.815,-11.744,-6.5337,24.809,9.0389,0.99257,0.99296,0.99215,0.98127,0,-0.029317,-0.014991,-0.03916,333.09,231.78,288.98,0.95888
115.97,95.46,127.96,-168.61,96.662,253.81,44.076,37.199,24.689,29.411,-46.217,-139.33,-12.933,36.799,0.9771,0.99626,1.0262,0.99924,0,-0.027619,-0.024156,-0.037813,273.12,296.69,321.61,1.63
12.679,121.51,153.31,178.41,6.6372,-38.558,-0.47515,-16.072,23.506,22.345,63.841,102.77,17.844,1.0466,1.0168,0.98458,0.97962,0.97601,0,0.006684,0.01369,-0.0010315,268.22,358.75,277.05,2.1468
105.86,18.45,137.27,-95.436,15.968,211.37,66.412,12.827,-3.689,45.534,1.7515,-107.61,-29.515,46.423,0.99122,0.98352,1.0299,0.99492,0,-0.034155,-0.012528,-0.035,460.22,399.55,360.71,3.6641
93.31,79.12,71.096,-24.104,125.48,14.371,29.068,39.742,25.395,13.581,-45.355,14.036,36.889,-22.347,0.99096,1.0109,0.98266,0.99534,0,-0.019199,-0.014108,-0.025856,542.15,186.78,178.58,2.6916
95.085,27.365,193.63,-47.494,157.68,53.696,72.629,-9.4353,-7.4656,58.107,-56.765,-3.4102,41.238,-18.768,0.99189,1.0132,0.99387,0.99845,0,-0.042142,0.0033025,-0.036359,538.83,294.71,326.05,2.6511
119.01,18.299,151.73,-9.6971,130.89,25.719,76.579,13.262,-3.3964,49.681,-38.719,18.076,38.306,-18.597,0.99037,1.0022,0.98254,0.98815,0,-0.042836,-0.0036855,-0.038678,418.63,359.76,278.26,2.6492
60.085,67.618,68.557,9.9666,44.287,30.93,18.139,22.294,19.04,12.368,-1.6,7.9047,9.8666,-0.10426,0.98385,0.98281,0.97916,0.97761,0,-0.0096213,-0.0079971,-0.016228,332.42,232.58,253.74,3.1541
119.99,14.816,59.825,-17.959,49.531,51.281,57.779,42.573,6.4362,24.658,-10.522,-11.234,6.6573,2.1076,1.0224,1.0219,1.0234,1.019,0,-0.028892,-0.015936,-0.030715,346.11,129.64,340.5,3.1782
52.206,13.315,207.64,84.697,-22.742,74.409,62.42,-37.812,-17.028,60.806,59.87,15.162,-12.985,31.096,1.0284,0.99221,1.0256,0.99834,0,-0.024901,0.014407,-0.019484,404.92,117.02,317.53,2.0645
323.51,51.717,66.462,85.357,132.53,34.015,132.09,145.89,34,36.248,-0.99375,59.727,43.738,-9.5152,1.0261,1.0135,0.99329,0.99474,0,-0.064149,-0.048901,-0.073461,578.09,289.4,255.52,1.5396
101.73,175.61,233.27,43.88,61.23,176.08,36.181,14.42,38.286,43.554,38.639,-17.907,0.51776,41.122,1.0185,0.99548,1.024,0.99241,0,-0.014133,-0.0064224,-0.02851,368.41,369.3,348.66,1.1212
74.741,162.61,199.76,-91.958,159.84,169.35,22.137,8.6794,36.208,33.735,-51.012,-60.761,24.557,9.3753,0.97428,0.99814,0.99659,0.98621,0,-0.016774,-0.0079878,-0.028598,251.95,266.3,322.6,0.91993
212.65,204.22,126.66,-88.283,232.56,164.33,50.716,106.91,70.272,16.598,-74.689,-42.639,49.627,-4.8426,0.99022,1.0226,0.99819,0.99916,0,-0.032699,-0.043462,-0.054665,577.23,329.72,313.19,1.2311
111.06,65.262,140.03,0.845,170.81,-8.0672,56.042,23.123,13.782,36.907,-54.497,42.883,56.989,-34.496,0.99912,1.0208,0.98125,0.99874,0,-0.033098,-0.0055144,-0.033961,379.32,187.25,301.19,1.7348
34.365,208.03,229.8,134.01,6.2112,120.12,-2.674,-10.429,44.824,30.786,81.227,30.749,-5.1169,43.217,1.0157,0.97472,1.0051,0.97325,0,0.0096529,0.0060441,-0.008326,523.35,364,395.8,1.7037
131.89,83.532,201.02,67.452,137.48,19.329,72.042,17.943,14.1,52.591,-10.496,59.645,47.217,-15.121,1.0272,1.0253,1.004,1.0069,0,-0.035487,-0.0021626,-0.037159,317.17,347.99,330.23,1.389
245.41,67.665,225.21,21.344,113.82,172.41,128.2,62.667,12.955,73.134,10.749,-18.496,16.36,28.702,1.0081,0.98974,1.0103,0.98258,0,-0.063705,-0.024241,-0.067407,400.02,381.96,366.51,1.1339
263.45,35.17,20.898,85.503,38.259,49.188,101.71,128.79,28.534,22.236,33.286,35.002,10.276,11.867,1.0004,0.97292,0.9775,0.96678,0,-0.049228,-0.04634,-0.059699,445.33,159.72,131.29,1.3021
85.707,91.285,16.741,-165.88,9.0573,250.06,9.121,56.439,35.298,-4.4413,-18.517,-155.57,-41.667,51.66,0.97614,0.98475,1.0297,0.99775,0,-0.0067286,-0.032423,-0.023252,295.1,267.33,336.75,3.6752
197.99,29.577,175.39,18.111,174.27,28.858,111.27,45.842,3.8657,60.601,-40.871,39.24,54.279,-22.975,1.0117,1.021,0.99376,1.0007,0,-0.058317,-0.014053,-0.055766,363.57,380.4,380.12,1.7936
183.39,125.8,26.441,-177.29,188.83,171,41.635,107.12,53.642,-0.29131,-97.47,-98.41,26.855,-3.6426,0.97537,1.0205,1.0043,1.0067,0,-0.030981,-0.04818,-0.048457,498.38,249.1,203.18,1.8247
264.31,9.6954,37.43,-144.66,197.18,118.67,114.37,117.37,18.312,31.033,-97.983,-65.795,37.613,-16.871,0.98677,1.0245,1.0026,1.0094,0,-0.066857,-0.049104,-0.070734,454.57,366.87,193.16,2.2701
234.52,293.82,25.055,21.228,93.13,205.56,7.2249,171.17,113.58,-24.966,23.152,-32.576,6.8164,40.717,1.0102,0.99783,1.0096,0.98674,0,-0.0012908,-0.064855,-0.043697,568.84,397.25,372.57,1.4143
70.94,176.84,96.121,-18.921,50.449,145.91,-6.5168,42.988,53.488,1.6031,9.3555,-41.271,-4.221,28.89,0.99709,0.993,1.0092,0.99057,0,0.0042719,-0.018948,-0.016277,556.19,346.45,202.21,2.1851
62.612,61.288,69.032,-52.976,7.198,130.85,20.926,22.256,16.764,14.108,5.4411,-62.685,-19.617,29.279,0.97566,0.97066,0.99765,0.97688,0,-0.010555,-0.013304,-0.018673,509.34,371.52,361.49,5.4054
211.6,250.09,52.642,24.295,62.728,206.49,17.649,141.91,93.381,-11.034,34.912,-37.929,-3.6152,46.98,0.99546,0.97575,0.99902,0.96998,0,-0.0055247,-0.055951,-0.042518,430.03,382.22,194.94,0.95424
129.95,225.19,86.001,-17.36,20.343,240.87,-0.59212,86.067,75.003,-4.277,39.425,-77.749,-25.488,61.155,1.0049,0.98498,1.0271,0.98893,0,0.0043267,-0.036637,-0.02627,533.37,326.57,310.93,1.6424
159.37,179.02,148.66,-163.25,204.21,233.35,40.724,69.132,54.418,23.295,-82.306,-107.4,25.915,12.717,0.97297,1.0108,1.0082,0.9971,0,-0.029331,-0.034381,-0.047502,468.64,289.38,307.83,1.1787
88.791,237.85,146.39,123.65,77.39,59.332,-7.8621,49.141,69.225,6.5091,40.893,60.861,26.179,11.923,1.0082,0.98827,0.98171,0.97307,0,0.0081245,-0.013888,-0.016627,402.08,368.84,358.99,1.3816
12.61,247.14,89.769,-1.4567,11.312,174.05,-54.42,31.879,73.937,-17.87,35.319,-50.933,-19.893,45.924,1.0071,0.99481,1.0235,0.99672,0,0.03094,-0.015186,0.0017037,473.96,366.9,278.6,2.192
84.124,153.75,123.92,39.244,79.841,69.631,12.553,35.356,43.311,14.625,7.6039,17.62,19.488,7.0964,0.98881,0.98363,0.97946,0.97291,0,-0.0057141,-0.012224,-0.021033,491.36,264.79,380.74,2.12
119.14,211.8,79.708,-160.36,138.34,248.28,-1.2467,78.589,71.404,-5.8479,-57.182,-124.38,2.3835,28.838,0.98078,1.0099,1.0212,1.0038,0,-0.0051999,-0.038449,-0.031228,329.95,397.08,347.52,1.6177
180.19,174.65,179.2,28.396,203.42,67.47,58.355,68.121,51.5,34.018,-37.285,39.465,60.804,-16.562,1.0074,1.0201,0.98753,0.99382,0,-0.032289,-0.022518,-0.046717,544.03,385.13,289.51,1.269
56.75,170.05,109.74,-116.36,217.17,76.398,-6.5135,29.201,48.976,4.8526,-99.352,-31.715,52.984,-28.898,0.97777,1.0285,0.98758,1.0055,0,-0.0067205,-0.013696,-0.020521,369.08,337.1,280.2,1.9249
81.671,145.3,34.076,64.155,-29.8,93.956,-5.808,61.165,50.797,-8.9911,58.072,-2.6176,-19.176,35.961,1.0077,0.97877,1.0042,0.9822,0,0.0089177,-0.022679,-0.012225,467.71,334.9,278.59,3.1283
98.004,19.53,85.358,-17.678,106.3,2.4493,53.043,24.494,3.5869,28.879,-39.158,16.573,32.234,-21.67,0.99138,1.0058,0.98328,0.99354,0,-0.030781,-0.0080801,-0.029713,490.19,122.38,197.98,2.964
