时间/s,基波幅值(有效值)/V,基波相角/rad,基波频率/Hz
0.0928,56.3005,-1.5844,46.9702
0.0929,56.2851,-1.5894,46.98
0.093,56.2698,-1.5943,46.9898
0.0931,56.2544,-1.5992,46.9997
0.0932,56.2391,-1.6042,47.0095
0.0933,56.2239,-1.6091,47.0194
0.0934,56.2086,-1.6141,47.0292
0.0935,56.1935,-1.619,47.0391
0.0936,56.1783,-1.6239,47.049
0.0937,56.1632,-1.6288,47.0589
0.0938,56.1481,-1.6338,47.0688
0.0939,56.1331,-1.6387,47.0787
0.094,56.1181,-1.6436,47.0887
0.0941,56.1031,-1.6485,47.0986
0.0942,56.0882,-1.6534,47.1086
0.0943,56.0733,-1.6584,47.1185
0.0944,56.0585,-1.6633,47.1285
0.0945,56.0437,-1.6682,47.1385
0.0946,56.0289,-1.6731,47.1484
0.0947,56.0142,-1.678,47.1584
0.0948,55.9995,-1.6829,47.1684
0.0949,55.9849,-1.6878,47.1784
0.095,55.9703,-1.6927,47.1884
0.0951,55.9558,-1.6975,47.1984
0.0952,55.9413,-1.7024,47.2085
0.0953,55.9268,-1.7073,47.2185
0.0954,55.9124,-1.7122,47.2285
0.0955,55.8981,-1.717,47.2385
0.0956,55.8838,-1.7219,47.2486
0.0957,55.8695,-1.7268,47.2586
0.0958,55.8553,-1.7316,47.2686
0.0959,55.8412,-1.7365,47.2787
0.096,55.827,-1.7413,47.2887
0.0961,55.813,-1.7462,47.2987
0.0962,55.799,-1.751,47.3088
0.0963,55.785,-1.7558,47.3188
0.0964,55.7711,-1.7607,47.3289
0.0965,55.7572,-1.7655,47.3389
0.0966,55.7434,-1.7703,47.349
0.0967,55.7296,-1.7751,47.359
0.0968,55.7159,-1.7799,47.369
0.0969,55.7023,-1.7847,47.3791
0.097,55.6887,-1.7895,47.3891
0.0971,55.6751,-1.7943,47.3992
0.0972,55.6616,-1.7991,47.4092
0.0973,55.6482,-1.8038,47.4193
0.0974,55.6348,-1.8086,47.4293
0.0975,55.6214,-1.8134,47.4394
0.0976,55.6081,-1.8181,47.4494
0.0977,55.5949,-1.8228,47.4595
0.0978,55.5817,-1.8276,47.4695
0.0979,55.5685,-1.8323,47.4795
0.098,55.5555,-1.837,47.4896
0.0981,55.5424,-1.8418,47.4996
0.0982,55.5294,-1.8465,47.5097
0.0983,55.5165,-1.8512,47.5197
0.0984,55.5036,-1.8559,47.5298
0.0985,55.4908,-1.8606,47.5398
0.0986,55.478,-1.8653,47.5499
0.0987,55.4653,-1.87,47.5599
0.0988,55.4526,-1.8746,47.57
0.0989,55.44,-1.8793,47.58
0.099,55.4274,-1.884,47.5901
0.0991,55.4148,-1.8886,47.6002
0.0992,55.4024,-1.8933,47.6102
0.0993,55.3899,-1.8979,47.6203
0.0994,55.3775,-1.9025,47.6304
0.0995,55.3652,-1.9072,47.6404
0.0996,55.3529,-1.9118,47.6505
0.0997,55.3406,-1.9164,47.6606
0.0998,55.3284,-1.921,47.6707
0.0999,55.3162,-1.9256,47.6808
0.1,55.3041,-1.9302,47.6909
0.1001,55.292,-1.9348,47.701
0.1002,55.28,-1.9394,47.7111
0.1003,55.268,-1.944,47.7212
0.1004,55.256,-1.9486,47.7313
0.1005,55.2441,-1.9532,47.7414
0.1006,55.2323,-1.9578,47.7516
0.1007,55.2204,-1.9623,47.7617
0.1008,55.2086,-1.9669,47.7719
0.1009,55.1969,-1.9714,47.782
0.101,55.1852,-1.976,47.7922
0.1011,55.1735,-1.9805,47.8023
0.1012,55.1619,-1.9851,47.8125
0.1013,55.1503,-1.9896,47.8227
0.1014,55.1387,-1.9941,47.8329
0.1015,55.1272,-1.9987,47.8431
0.1016,55.1157,-2.0032,47.8533
0.1017,55.1042,-2.0077,47.8635
0.1018,55.0928,-2.0122,47.8737
0.1019,55.0814,-2.0167,47.884
0.102,55.0701,-2.0212,47.8942
0.1021,55.0588,-2.0257,47.9044
0.1022,55.0475,-2.0302,47.9147
0.1023,55.0362,-2.0347,47.925
0.1024,55.025,-2.0392,47.9352
0.1025,55.0138,-2.0437,47.9455
0.1026,55.0027,-2.0482,47.9558
0.1027,54.9916,-2.0527,47.9661
0.1028,54.9805,-2.0571,47.9764
0.1029,54.9694,-2.0616,47.9868
0.103,54.9584,-2.0661,47.9971
0.1031,54.9474,-2.0705,48.0074
0.1032,54.9365,-2.075,48.0178
0.1033,54.9255,-2.0795,48.0281
0.1034,54.9146,-2.0839,48.0385
0.1035,54.9038,-2.0884,48.0489
0.1036,54.8929,-2.0928,48.0592
0.1037,54.8821,-2.0972,48.0696
0.1038,54.8714,-2.1017,48.08
0.1039,54.8606,-2.1061,48.0904
0.104,54.8499,-2.1105,48.1008
0.1041,54.8392,-2.115,48.1112
0.1042,54.8285,-2.1194,48.1217
0.1043,54.8179,-2.1238,48.1321
0.1044,54.8073,-2.1282,48.1425
0.1045,54.7968,-2.1326,48.153
0.1046,54.7862,-2.137,48.1634
0.1047,54.7757,-2.1414,48.1739
0.1048,54.7652,-2.1458,48.1843
0.1049,54.7548,-2.1502,48.1948
0.105,54.7444,-2.1546,48.2053
0.1051,54.734,-2.159,48.2157
0.1052,54.7236,-2.1634,48.2262
0.1053,54.7133,-2.1677,48.2367
0.1054,54.703,-2.1721,48.2472
0.1055,54.6927,-2.1765,48.2577
0.1056,54.6825,-2.1808,48.2682
0.1057,54.6723,-2.1852,48.2787
0.1058,54.6621,-2.1895,48.2892
0.1059,54.652,-2.1939,48.2997
0.106,54.6418,-2.1982,48.3102
0.1061,54.6318,-2.2025,48.3208
0.1062,54.6217,-2.2069,48.3313
0.1063,54.6117,-2.2112,48.3418
0.1064,54.6017,-2.2155,48.3524
0.1065,54.5917,-2.2198,48.3629
0.1066,54.5818,-2.2241,48.3734
0.1067,54.5719,-2.2284,48.384
0.1068,54.562,-2.2327,48.3945
0.1069,54.5522,-2.237,48.4051
0.107,54.5424,-2.2413,48.4156
0.1071,54.5326,-2.2456,48.4262
0.1072,54.5228,-2.2499,48.4367
0.1073,54.5131,-2.2541,48.4473
0.1074,54.5034,-2.2584,48.4578
0.1075,54.4938,-2.2627,48.4684
0.1076,54.4841,-2.2669,48.479
0.1077,54.4745,-2.2712,48.4895
0.1078,54.465,-2.2754,48.5001
0.1079,54.4554,-2.2796,48.5107
0.108,54.4459,-2.2839,48.5212
0.1081,54.4365,-2.2881,48.5318
0.1082,54.427,-2.2923,48.5424
0.1083,54.4176,-2.2965,48.553
0.1084,54.4082,-2.3007,48.5636
0.1085,54.3988,-2.3049,48.5742
0.1086,54.3895,-2.3091,48.5848
0.1087,54.3802,-2.3133,48.5954
0.1088,54.3709,-2.3175,48.606
0.1089,54.3617,-2.3217,48.6166
0.109,54.3525,-2.3258,48.6272
0.1091,54.3433,-2.33,48.6378
0.1092,54.3342,-2.3341,48.6484
0.1093,54.325,-2.3383,48.6591
0.1094,54.3159,-2.3424,48.6697
0.1095,54.3069,-2.3466,48.6803
0.1096,54.2978,-2.3507,48.691
0.1097,54.2888,-2.3549,48.7016
0.1098,54.2798,-2.359,48.7123
0.1099,54.2708,-2.3631,48.7229
0.11,54.2619,-2.3672,48.7336
0.1101,54.253,-2.3713,48.7442
0.1102,54.2441,-2.3754,48.7549
0.1103,54.2353,-2.3795,48.7656
0.1104,54.2264,-2.3836,48.7763
0.1105,54.2176,-2.3877,48.787
0.1106,54.2088,-2.3918,48.7977
0.1107,54.2001,-2.3959,48.8084
0.1108,54.1913,-2.3999,48.8191
0.1109,54.1826,-2.404,48.8298
0.111,54.1739,-2.4081,48.8405
0.1111,54.1653,-2.4121,48.8513
0.1112,54.1566,-2.4162,48.862
0.1113,54.148,-2.4202,48.8727
0.1114,54.1394,-2.4243,48.8835
0.1115,54.1309,-2.4283,48.8943
0.1116,54.1223,-2.4323,48.905
0.1117,54.1138,-2.4364,48.9158
0.1118,54.1053,-2.4404,48.9266
0.1119,54.0968,-2.4444,48.9374
0.112,54.0883,-2.4484,48.9482
0.1121,54.0799,-2.4524,48.959
0.1122,54.0715,-2.4564,48.9698
0.1123,54.0631,-2.4604,48.9806
0.1124,54.0547,-2.4644,48.9915
0.1125,54.0464,-2.4684,49.0023
0.1126,54.038,-2.4724,49.0132
0.1127,54.0297,-2.4764,49.024
0.1128,54.0214,-2.4804,49.0349
0.1129,54.0131,-2.4843,49.0458
0.113,54.0049,-2.4883,49.0567
0.1131,53.9967,-2.4923,49.0676
0.1132,53.9884,-2.4962,49.0785
0.1133,53.9802,-2.5002,49.0894
0.1134,53.9721,-2.5042,49.1003
0.1135,53.9639,-2.5081,49.1112
0.1136,53.9558,-2.5121,49.1222
0.1137,53.9477,-2.516,49.1331
0.1138,53.9396,-2.5199,49.1441
0.1139,53.9315,-2.5239,49.155
0.114,53.9234,-2.5278,49.166
0.1141,53.9154,-2.5317,49.177
0.1142,53.9073,-2.5356,49.188
0.1143,53.8993,-2.5396,49.199
0.1144,53.8914,-2.5435,49.21
0.1145,53.8834,-2.5474,49.221
0.1146,53.8754,-2.5513,49.232
0.1147,53.8675,-2.5552,49.243
0.1148,53.8596,-2.5591,49.2541
0.1149,53.8517,-2.563,49.2651
0.115,53.8438,-2.5669,49.2762
0.1151,53.836,-2.5708,49.2872
0.1152,53.8281,-2.5746,49.2983
0.1153,53.8203,-2.5785,49.3094
0.1154,53.8125,-2.5824,49.3205
0.1155,53.8047,-2.5863,49.3316
0.1156,53.797,-2.5901,49.3427
0.1157,53.7892,-2.594,49.3538
0.1158,53.7815,-2.5978,49.3649
0.1159,53.7738,-2.6017,49.376
0.116,53.7661,-2.6055,49.3871
0.1161,53.7585,-2.6094,49.3983
0.1162,53.7508,-2.6132,49.4094
0.1163,53.7432,-2.6171,49.4206
0.1164,53.7356,-2.6209,49.4317
0.1165,53.728,-2.6247,49.4429
0.1166,53.7204,-2.6285,49.4541
0.1167,53.7129,-2.6323,49.4653
0.1168,53.7054,-2.6362,49.4764
0.1169,53.6979,-2.64,49.4876
0.117,53.6904,-2.6438,49.4988
0.1171,53.6829,-2.6476,49.5101
0.1172,53.6755,-2.6514,49.5213
0.1173,53.6681,-2.6551,49.5325
0.1174,53.6607,-2.6589,49.5437
0.1175,53.6533,-2.6627,49.555
0.1176,53.6459,-2.6665,49.5662
0.1177,53.6386,-2.6703,49.5774
0.1178,53.6313,-2.674,49.5887
0.1179,53.624,-2.6778,49.6
0.118,53.6167,-2.6815,49.6112
0.1181,53.6095,-2.6853,49.6225
0.1182,53.6022,-2.689,49.6338
0.1183,53.595,-2.6928,49.6451
0.1184,53.5879,-2.6965,49.6564
0.1185,53.5807,-2.7002,49.6677
0.1186,53.5736,-2.704,49.679
0.1187,53.5664,-2.7077,49.6903
0.1188,53.5594,-2.7114,49.7016
0.1189,53.5523,-2.7151,49.713
0.119,53.5452,-2.7188,49.7243
0.1191,53.5382,-2.7225,49.7356
0.1192,53.5312,-2.7262,49.747
0.1193,53.5243,-2.7299,49.7583
0.1194,53.5173,-2.7336,49.7697
0.1195,53.5104,-2.7373,49.781
0.1196,53.5035,-2.741,49.7924
0.1197,53.4966,-2.7446,49.8038
0.1198,53.4897,-2.7483,49.8152
0.1199,53.4829,-2.752,49.8266
0.12,53.4761,-2.7556,49.838
0.1201,53.4693,-2.7593,49.8494
0.1202,53.4626,-2.7629,49.8608
0.1203,53.4558,-2.7666,49.8722
0.1204,53.4491,-2.7702,49.8836
0.1205,53.4425,-2.7738,49.895
0.1206,53.4358,-2.7775,49.9064
0.1207,53.4292,-2.7811,49.9179
0.1208,53.4226,-2.7847,49.9293
0.1209,53.416,-2.7883,49.9408
0.121,53.4095,-2.7919,49.9522
0.1211,53.4029,-2.7955,49.9637
0.1212,53.3964,-2.7991,49.9751
0.1213,53.39,-2.8027,49.9866
0.1214,53.3835,-2.8063,49.9981
0.1215,53.3771,-2.8099,50.0095
0.1216,53.3707,-2.8135,50.021
0.1217,53.3643,-2.817,50.0325
0.1218,53.358,-2.8206,50.044
0.1219,53.3517,-2.8242,50.0555
0.122,53.3454,-2.8277,50.067
0.1221,53.3392,-2.8313,50.0785
0.1222,53.3329,-2.8348,50.09
0.1223,53.3267,-2.8384,50.1016
0.1224,53.3206,-2.8419,50.1131
0.1225,53.3144,-2.8454,50.1246
0.1226,53.3083,-2.849,50.1361
0.1227,53.3023,-2.8525,50.1477
0.1228,53.2962,-2.856,50.1592
0.1229,53.2902,-2.8595,50.1708
0.123,53.2842,-2.863,50.1823
0.1231,53.2782,-2.8665,50.1939
0.1232,53.2723,-2.87,50.2054
0.1233,53.2664,-2.8735,50.217
0.1234,53.2605,-2.8769,50.2286
0.1235,53.2547,-2.8804,50.2401
0.1236,53.2489,-2.8839,50.2517
0.1237,53.2431,-2.8874,50.2633
0.1238,53.2374,-2.8908,50.2749
0.1239,53.2316,-2.8943,50.2865
0.124,53.226,-2.8977,50.298
0.1241,53.2203,-2.9012,50.3096
0.1242,53.2147,-2.9046,50.3212
0.1243,53.2091,-2.908,50.3328
0.1244,53.2036,-2.9114,50.3444
0.1245,53.1981,-2.9149,50.356
0.1246,53.1926,-2.9183,50.3676
0.1247,53.1871,-2.9217,50.3793
0.1248,53.1817,-2.9251,50.3909
0.1249,53.1763,-2.9285,50.4025
0.125,53.171,-2.9319,50.4141
0.1251,53.1657,-2.9352,50.4257
0.1252,53.1604,-2.9386,50.4374
0.1253,53.1552,-2.942,50.449
0.1254,53.15,-2.9453,50.4606
0.1255,53.1448,-2.9487,50.4723
0.1256,53.1397,-2.9521,50.4839
0.1257,53.1346,-2.9554,50.4955
0.1258,53.1295,-2.9587,50.5072
0.1259,53.1245,-2.9621,50.5188
0.126,53.1196,-2.9654,50.5305
0.1261,53.1146,-2.9687,50.5421
0.1262,53.1097,-2.972,50.5537
0.1263,53.1048,-2.9753,50.5654
0.1264,53.1,-2.9786,50.577
0.1265,53.0952,-2.9819,50.5887
0.1266,53.0905,-2.9852,50.6004
0.1267,53.0858,-2.9885,50.612
0.1268,53.0811,-2.9918,50.6237
0.1269,53.0765,-2.995,50.6353
0.127,53.0719,-2.9983,50.647
0.1271,53.0673,-3.0016,50.6586
0.1272,53.0628,-3.0048,50.6703
0.1273,53.0584,-3.0081,50.682
0.1274,53.0539,-3.0113,50.6936
0.1275,53.0496,-3.0145,50.7053
0.1276,53.0452,-3.0177,50.7169
0.1277,53.0409,-3.021,50.7286
0.1278,53.0367,-3.0242,50.7403
0.1279,53.0324,-3.0274,50.7519
0.128,53.0283,-3.0306,50.7636
0.1281,53.0241,-3.0338,50.7752
0.1282,53.02,-3.0369,50.7869
0.1283,53.016,-3.0401,50.7986
0.1284,53.012,-3.0433,50.8102
0.1285,53.008,-3.0464,50.8219
0.1286,53.0041,-3.0496,50.8335
0.1287,53.0002,-3.0528,50.8452
0.1288,52.9964,-3.0559,50.8568
0.1289,52.9926,-3.059,50.8685
0.129,52.9889,-3.0622,50.8801
0.1291,52.9852,-3.0653,50.8918
0.1292,52.9815,-3.0684,50.9034
0.1293,52.9779,-3.0715,50.9151
0.1294,52.9744,-3.0746,50.9267
0.1295,52.9709,-3.0777,50.9383
0.1296,52.9674,-3.0808,50.9499
0.1297,52.964,-3.0839,50.9616
0.1298,52.9606,-3.0869,50.9732
0.1299,52.9573,-3.09,50.9848
0.13,52.954,-3.093,50.9964
0.1301,52.9508,-3.0961,51.008
0.1302,52.9476,-3.0991,51.0196
0.1303,52.9444,-3.1022,51.0312
0.1304,52.9414,-3.1052,51.0428
0.1305,52.9383,-3.1082,51.0544
0.1306,52.9353,-3.1112,51.066
0.1307,52.9324,-3.1142,51.0776
0.1308,52.9295,-3.1172,51.0892
0.1309,52.9266,-3.1202,51.1007
0.131,52.9238,-3.1232,51.1123
0.1311,52.9211,-3.1261,51.1238
0.1312,52.9184,-3.1291,51.1354
0.1313,52.9158,-3.132,51.1469
0.1314,52.9132,-3.135,51.1584
0.1315,52.9106,-3.1379,51.17
0.1316,52.9082,-3.1408,51.1815
0.1317,52.9057,3.1394,51.193
0.1318,52.9033,3.1365,51.2045
0.1319,52.901,3.1336,51.2159
0.132,52.8987,3.1307,51.2274
0.1321,52.8965,3.1279,51.2389
0.1322,52.8944,3.125,51.2504
0.1323,52.8922,3.1221,51.2618
0.1324,52.8902,3.1193,51.2732
0.1325,52.8882,3.1164,51.2847
0.1326,52.8863,3.1136,51.2961
0.1327,52.8844,3.1108,51.3075
0.1328,52.8825,3.108,51.3189
0.1329,52.8808,3.1052,51.3303
0.133,52.879,3.1024,51.3417
0.1331,52.8774,3.0996,51.353
0.1332,52.8758,3.0968,51.3644
0.1333,52.8743,3.0941,51.3757
0.1334,52.8728,3.0913,51.3871
0.1335,52.8713,3.0886,51.3984
0.1336,52.87,3.0858,51.4097
0.1337,52.8687,3.0831,51.421
0.1338,52.8674,3.0804,51.4323
0.1339,52.8663,3.0777,51.4435
0.134,52.8652,3.075,51.4548
0.1341,52.8641,3.0723,51.466
0.1342,52.8631,3.0697,51.4773
0.1343,52.8622,3.067,51.4885
0.1344,52.8613,3.0644,51.4997
0.1345,52.8605,3.0617,51.5109
0.1346,52.8598,3.0591,51.522
0.1347,52.8591,3.0565,51.5332
0.1348,52.8585,3.0539,51.5444
0.1349,52.8579,3.0513,51.5555
0.135,52.8574,3.0487,51.5666
0.1351,52.857,3.0462,51.5777
0.1352,52.8566,3.0436,51.5888
0.1353,52.8563,3.0411,51.5999
0.1354,52.8561,3.0385,51.611
0.1355,52.8559,3.036,51.622
0.1356,52.8559,3.0335,51.633
0.1357,52.8558,3.031,51.6441
0.1358,52.8559,3.0285,51.6551
0.1359,52.856,3.0261,51.666
0.136,52.8561,3.0236,51.677
0.1361,52.8563,3.0211,51.688
0.1362,52.8566,3.0187,51.6989
0.1363,52.857,3.0163,51.7098
0.1364,52.8574,3.0139,51.7208
0.1365,52.8579,3.0115,51.7316
0.1366,52.8585,3.0091,51.7425
0.1367,52.8591,3.0067,51.7534
0.1368,52.8598,3.0043,51.7642
0.1369,52.8606,3.0019,51.7751
0.137,52.8614,2.9996,51.7859
0.1371,52.8623,2.9973,51.7967
0.1372,52.8633,2.9949,51.8074
0.1373,52.8643,2.9926,51.8182
0.1374,52.8654,2.9903,51.829
0.1375,52.8665,2.988,51.8397
0.1376,52.8677,2.9858,51.8504
0.1377,52.869,2.9835,51.8611
0.1378,52.8704,2.9812,51.8718
0.1379,52.8718,2.979,51.8824
0.138,52.8733,2.9768,51.893
0.1381,52.8749,2.9745,51.9037
0.1382,52.8765,2.9723,51.9143
0.1383,52.8782,2.9701,51.9248
0.1384,52.8799,2.968,51.9354
0.1385,52.8817,2.9658,51.946
0.1386,52.8836,2.9636,51.9565
0.1387,52.8856,2.9615,51.967
0.1388,52.8876,2.9593,51.9775
0.1389,52.8896,2.9572,51.9879
0.139,52.8918,2.9551,51.9984
0.1391,52.894,2.953,52.0088
0.1392,52.8963,2.9509,52.0192
0.1393,52.8986,2.9488,52.0296
0.1394,52.901,2.9468,52.04
0.1395,52.9035,2.9447,52.0503
0.1396,52.906,2.9427,52.0606
0.1397,52.9086,2.9406,52.0709
0.1398,52.9113,2.9386,52.0812
0.1399,52.914,2.9366,52.0915
0.14,52.9168,2.9346,52.1017
0.1401,52.9197,2.9326,52.1119
0.1402,52.9226,2.9307,52.1221
0.1403,52.9256,2.9287,52.1322
0.1404,52.9286,2.9268,52.1424
0.1405,52.9318,2.9248,52.1525
0.1406,52.9349,2.9229,52.1626
0.1407,52.9382,2.921,52.1727
0.1408,52.9415,2.9191,52.1827
0.1409,52.9449,2.9172,52.1927
0.141,52.9483,2.9154,52.2027
0.1411,52.9519,2.9135,52.2127
0.1412,52.9555,2.9117,52.2226
0.1413,52.9591,2.9099,52.2326
0.1414,52.9628,2.9081,52.2425
0.1415,52.9666,2.9063,52.2523
0.1416,52.9705,2.9045,52.2622
0.1417,52.9744,2.9027,52.272
0.1418,52.9784,2.9009,52.2818
0.1419,52.9824,2.8992,52.2915
0.142,52.9865,2.8975,52.3013
0.1421,52.9907,2.8957,52.311
0.1422,52.995,2.894,52.3207
0.1423,52.9993,2.8924,52.3303
0.1424,53.0037,2.8907,52.34
0.1425,53.0082,2.889,52.3496
0.1426,53.0127,2.8874,52.3591
0.1427,53.0173,2.8857,52.3687
0.1428,53.022,2.8841,52.3782
0.1429,53.0267,2.8825,52.3877
0.143,53.0315,2.8809,52.3971
0.1431,53.0364,2.8794,52.4066
0.1432,53.0414,2.8778,52.416
0.1433,53.0464,2.8763,52.4253
0.1434,53.0515,2.8747,52.4347
0.1435,53.0566,2.8732,52.444
0.1436,53.0619,2.8717,52.4533
0.1437,53.0672,2.8703,52.4626
0.1438,53.0725,2.8688,52.4718
0.1439,53.078,2.8673,52.481
0.144,53.0835,2.8659,52.4902
0.1441,53.0891,2.8645,52.4993
0.1442,53.0947,2.8631,52.5084
0.1443,53.1004,2.8617,52.5175
0.1444,53.1062,2.8603,52.5265
0.1445,53.1121,2.859,52.5356
0.1446,53.118,2.8576,52.5446
0.1447,53.124,2.8563,52.5535
0.1448,53.1301,2.855,52.5625
0.1449,53.1362,2.8537,52.5714
0.145,53.1425,2.8524,52.5802
0.1451,53.1487,2.8512,52.5891
0.1452,53.1551,2.8499,52.5979
0.1453,53.1615,2.8487,52.6067
0.1454,53.168,2.8475,52.6155
0.1455,53.1745,2.8463,52.6242
0.1456,53.1812,2.8451,52.6329
0.1457,53.1879,2.8439,52.6416
0.1458,53.1946,2.8428,52.6502
0.1459,53.2014,2.8416,52.6588
0.146,53.2083,2.8405,52.6674
0.1461,53.2153,2.8394,52.6759
0.1462,53.2223,2.8383,52.6845
0.1463,53.2294,2.8372,52.693
0.1464,53.2366,2.8362,52.7014
0.1465,53.2438,2.8351,52.7099
0.1466,53.2511,2.8341,52.7183
0.1467,53.2584,2.8331,52.7267
0.1468,53.2658,2.8321,52.735
