时间(微秒),基波幅值(有效值)/V,基波相角/rad,基波频率/Hz, ,谐波频率/Hz,谐波幅值(有效值)/V
610468.75,59.8723,1.9398,49.9721,,,
610625,59.8724,1.9399,49.9715,,,
610781.25,59.8725,1.94,49.971,,,
610937.5,59.8726,1.9401,49.9705,,,
611093.75,59.8727,1.9402,49.97,,,
611250,59.8727,1.9403,49.9696,,,
611406.25,59.8728,1.9403,49.9692,,,
611562.5,59.8728,1.9404,49.9688,,,
611718.75,59.8729,1.9405,49.9685,,,
611875,59.8729,1.9406,49.9682,,,
612031.25,59.8729,1.9407,49.9679,,,
612187.5,59.8728,1.9407,49.9677,,,
612343.75,59.8728,1.9408,49.9676,,,
612500,59.8727,1.9408,49.9675,,,
612656.25,59.8727,1.9409,49.9674,,,
612812.5,59.8726,1.9409,49.9674,,,
612968.75,59.8724,1.9409,49.9675,,,
613125,59.8723,1.9409,49.9676,,,
613281.25,59.8722,1.9409,49.9677,,,
613437.5,59.872,1.9409,49.968,,,
613593.75,59.8718,1.9409,49.9682,,,
613750,59.8716,1.9408,49.9685,,,
613906.25,59.8714,1.9408,49.9689,,,
614062.5,59.8712,1.9407,49.9692,,,
614218.75,59.8709,1.9406,49.9697,,,
614375,59.8707,1.9405,49.9701,,,
614531.25,59.8705,1.9404,49.9706,,,
614687.5,59.8702,1.9403,49.9711,,,
614843.75,59.8699,1.9402,49.9716,,,
615000,59.8697,1.9401,49.9721,,,
615156.25,59.8694,1.94,49.9726,,,
615312.5,59.8692,1.9398,49.9732,,,
615468.75,59.8689,1.9397,49.9737,,,
615625,59.8687,1.9395,49.9742,,,
615781.25,59.8684,1.9394,49.9747,,,
615937.5,59.8682,1.9392,49.9752,,,
616093.75,59.868,1.9391,49.9757,,,
616250,59.8677,1.9389,49.9761,,,
616406.25,59.8675,1.9388,49.9765,,,
616562.5,59.8674,1.9386,49.9769,,,
616718.75,59.8672,1.9385,49.9772,,,
616875,59.8671,1.9384,49.9775,,,
617031.25,59.8669,1.9382,49.9777,,,
617187.5,59.8668,1.9381,49.9779,,,
617343.75,59.8668,1.938,49.978,,,
617500,59.8667,1.9379,49.9781,,,
617656.25,59.8667,1.9378,49.9781,,,
617812.5,59.8667,1.9377,49.9781,,,
617968.75,59.8667,1.9376,49.978,,,
618125,59.8667,1.9376,49.9779,,,
618281.25,59.8667,1.9375,49.9777,,,
618437.5,59.8668,1.9375,49.9775,,,
618593.75,59.8669,1.9375,49.9772,,,
618750,59.867,1.9375,49.9769,,,
618906.25,59.8672,1.9374,49.9765,,,
619062.5,59.8673,1.9375,49.9761,,,
619218.75,59.8675,1.9375,49.9757,,,
619375,59.8677,1.9375,49.9753,,,
619531.25,59.8679,1.9375,49.9748,,,
619687.5,59.8681,1.9376,49.9743,,,
619843.75,59.8683,1.9376,49.9738,,,
620000,59.8685,1.9377,49.9732,,,
620156.25,59.8687,1.9378,49.9727,,,
620312.5,59.8689,1.9379,49.9722,,,
620468.75,59.8692,1.9379,49.9716,,,
620625,59.8694,1.938,49.9711,,,
620781.25,59.8696,1.9381,49.9706,,,
620937.5,59.8698,1.9382,49.9701,,,
621093.75,59.87,1.9383,49.9697,,,
621250,59.8702,1.9384,49.9693,,,
621406.25,59.8704,1.9385,49.9689,,,
621562.5,59.8706,1.9385,49.9685,,,
621718.75,59.8707,1.9386,49.9682,,,
621875,59.8709,1.9387,49.968,,,
622031.25,59.871,1.9388,49.9677,,,
622187.5,59.8712,1.9388,49.9676,,,
622343.75,59.8713,1.9389,49.9674,,,
622500,59.8713,1.9389,49.9674,,,
622656.25,59.8714,1.9389,49.9674,,,
622812.5,59.8715,1.939,49.9674,,,
622968.75,59.8715,1.939,49.9675,,,
623125,59.8715,1.939,49.9676,,,
623281.25,59.8715,1.939,49.9678,,,
623437.5,59.8715,1.9389,49.9681,,,
623593.75,59.8715,1.9389,49.9684,,,
623750,59.8715,1.9389,49.9687,,,
623906.25,59.8714,1.9388,49.9691,,,
624062.5,59.8713,1.9387,49.9695,,,
624218.75,59.8713,1.9386,49.97,,,
624375,59.8712,1.9385,49.9704,,,
624531.25,59.8711,1.9384,49.9709,,,
624687.5,59.871,1.9383,49.9715,,,
624843.75,59.8709,1.9382,49.972,,,
625000,59.8708,1.9381,49.9726,,,
625156.25,59.8707,1.9379,49.9732,,,
625312.5,59.8705,1.9378,49.9737,,,
625468.75,59.8704,1.9376,49.9743,,,
625625,59.8703,1.9375,49.9749,,,
625781.25,59.8702,1.9373,49.9754,,,
625937.5,59.8702,1.9372,49.9759,,,
626093.75,59.8701,1.937,49.9764,,,
626250,59.87,1.9369,49.9769,,,
626406.25,59.87,1.9367,49.9773,,,
626562.5,59.8699,1.9366,49.9777,,,
626718.75,59.8699,1.9364,49.9781,,,
626875,59.8699,1.9363,49.9784,,,
627031.25,59.8699,1.9361,49.9787,,,
627187.5,59.87,1.936,49.9789,,,
627343.75,59.87,1.9359,49.9791,,,
627500,59.8701,1.9358,49.9792,,,
627656.25,59.8702,1.9357,49.9792,,,
627812.5,59.8703,1.9356,49.9793,,,
627968.75,59.8704,1.9355,49.9792,,,
628125,59.8706,1.9354,49.9791,,,
628281.25,59.8708,1.9354,49.979,,,
628437.5,59.871,1.9353,49.9788,,,
628593.75,59.8712,1.9353,49.9785,,,
628750,59.8714,1.9353,49.9782,,,
628906.25,59.8717,1.9353,49.9779,,,
629062.5,59.8719,1.9353,49.9775,,,
629218.75,59.8722,1.9353,49.9771,,,
629375,59.8725,1.9353,49.9767,,,
629531.25,59.8728,1.9353,49.9762,,,
629687.5,59.8731,1.9354,49.9758,,,
629843.75,59.8734,1.9354,49.9753,,,
630000,59.8737,1.9355,49.9748,,,
630156.25,59.874,1.9356,49.9743,,,
630312.5,59.8743,1.9356,49.9737,,,
630468.75,59.8746,1.9357,49.9732,,,
630625,59.8749,1.9358,49.9727,,,
630781.25,59.8752,1.9359,49.9723,,,
630937.5,59.8755,1.936,49.9718,,,
631093.75,59.8758,1.9361,49.9714,,,
631250,59.8761,1.9361,49.971,,,
631406.25,59.8763,1.9362,49.9706,,,
631562.5,59.8766,1.9363,49.9703,,,
631718.75,59.8768,1.9364,49.97,,,
631875,59.877,1.9364,49.9697,,,
632031.25,59.8772,1.9365,49.9695,,,
632187.5,59.8774,1.9366,49.9693,,,
632343.75,59.8776,1.9366,49.9692,,,
632500,59.8777,1.9367,49.9692,,,
632656.25,59.8778,1.9367,49.9692,,,
632812.5,59.8779,1.9367,49.9692,,,
632968.75,59.878,1.9367,49.9693,,,
633125,59.878,1.9367,49.9695,,,
633281.25,59.8781,1.9367,49.9697,,,
633437.5,59.8781,1.9367,49.9699,,,
633593.75,59.8781,1.9366,49.9702,,,
633750,59.8781,1.9366,49.9706,,,
633906.25,59.878,1.9365,49.9709,,,
634062.5,59.878,1.9365,49.9714,,,
634218.75,59.8779,1.9364,49.9718,,,
634375,59.8778,1.9363,49.9723,,,
634531.25,59.8777,1.9362,49.9728,,,
634687.5,59.8776,1.9361,49.9733,,,
634843.75,59.8775,1.9359,49.9739,,,
635000,59.8774,1.9358,49.9744,,,
635156.25,59.8773,1.9357,49.975,,,
635312.5,59.8772,1.9355,49.9756,,,
635468.75,59.8771,1.9354,49.9761,,,
635625,59.877,1.9352,49.9767,,,
635781.25,59.8768,1.9351,49.9772,,,
635937.5,59.8767,1.9349,49.9777,,,
636093.75,59.8766,1.9348,49.9782,,,
636250,59.8765,1.9346,49.9787,,,
636406.25,59.8764,1.9345,49.9791,,,
636562.5,59.8764,1.9343,49.9795,,,
636718.75,59.8763,1.9342,49.9799,,,
636875,59.8763,1.934,49.9802,,,
637031.25,59.8762,1.9339,49.9804,,,
637187.5,59.8762,1.9338,49.9806,,,
637343.75,59.8762,1.9337,49.9808,,,
637500,59.8762,1.9336,49.9809,,,
637656.25,59.8763,1.9335,49.9809,,,
637812.5,59.8763,1.9334,49.9809,,,
637968.75,59.8764,1.9333,49.9808,,,
638125,59.8765,1.9332,49.9807,,,
638281.25,59.8766,1.9332,49.9806,,,
638437.5,59.8767,1.9331,49.9803,,,
638593.75,59.8768,1.9331,49.9801,,,
638750,59.877,1.9331,49.9797,,,
638906.25,59.8772,1.9331,49.9794,,,
639062.5,59.8773,1.9331,49.979,,,
639218.75,59.8775,1.9331,49.9786,,,
639375,59.8777,1.9331,49.9781,,,
639531.25,59.8779,1.9332,49.9776,,,
639687.5,59.8781,1.9332,49.9771,,,
639843.75,59.8783,1.9333,49.9766,,,
640000,59.8785,1.9334,49.976,,,
640156.25,59.8787,1.9334,49.9755,,,
640312.5,59.879,1.9335,49.9749,,,
640468.75,59.8792,1.9336,49.9744,,,
640625,59.8794,1.9337,49.9738,,,
640781.25,59.8795,1.9338,49.9733,,,
640937.5,59.8797,1.9339,49.9728,,,
641093.75,59.8799,1.934,49.9723,,,
641250,59.88,1.9341,49.9718,,,
641406.25,59.8802,1.9342,49.9714,,,
641562.5,59.8803,1.9343,49.971,,,
641718.75,59.8804,1.9343,49.9707,,,
641875,59.8805,1.9344,49.9704,,,
642031.25,59.8806,1.9345,49.9701,,,
642187.5,59.8806,1.9346,49.9699,,,
642343.75,59.8806,1.9346,49.9697,,,
642500,59.8806,1.9347,49.9696,,,
642656.25,59.8806,1.9347,49.9695,,,
642812.5,59.8806,1.9347,49.9695,,,
642968.75,59.8805,1.9348,49.9696,,,
643125,59.8804,1.9348,49.9696,,,
643281.25,59.8803,1.9348,49.9698,,,
643437.5,59.8802,1.9348,49.97,,,
643593.75,59.8801,1.9347,49.9702,,,
643750,59.8799,1.9347,49.9705,,,
643906.25,59.8797,1.9347,49.9708,,,
644062.5,59.8795,1.9346,49.9711,,,
644218.75,59.8793,1.9345,49.9715,,,
644375,59.8791,1.9344,49.972,,,
644531.25,59.8789,1.9344,49.9724,,,
644687.5,59.8787,1.9343,49.9729,,,
644843.75,59.8784,1.9342,49.9733,,,
645000,59.8782,1.934,49.9738,,,
645156.25,59.8779,1.9339,49.9743,,,
645312.5,59.8776,1.9338,49.9748,,,
645468.75,59.8774,1.9336,49.9753,,,
645625,59.8771,1.9335,49.9758,,,
645781.25,59.8769,1.9334,49.9763,,,
645937.5,59.8766,1.9332,49.9767,,,
646093.75,59.8764,1.9331,49.9772,,,
646250,59.8762,1.9329,49.9776,,,
646406.25,59.876,1.9328,49.9779,,,
646562.5,59.8758,1.9327,49.9782,,,
646718.75,59.8756,1.9325,49.9785,,,
646875,59.8754,1.9324,49.9788,,,
647031.25,59.8752,1.9323,49.979,,,
647187.5,59.8751,1.9322,49.9791,,,
647343.75,59.875,1.9321,49.9792,,,
647500,59.8749,1.932,49.9792,,,
647656.25,59.8748,1.9319,49.9792,,,
647812.5,59.8747,1.9318,49.9791,,,
647968.75,59.8747,1.9317,49.979,,,
648125,59.8747,1.9317,49.9788,,,
648281.25,59.8747,1.9316,49.9786,,,
648437.5,59.8747,1.9316,49.9783,,,
648593.75,59.8747,1.9316,49.978,,,
648750,59.8748,1.9316,49.9776,,,
648906.25,59.8748,1.9316,49.9772,,,
649062.5,59.8749,1.9316,49.9768,,,
649218.75,59.875,1.9316,49.9763,,,
649375,59.8751,1.9317,49.9758,,,
649531.25,59.8752,1.9317,49.9752,,,
649687.5,59.8754,1.9318,49.9747,,,
649843.75,59.8755,1.9319,49.9741,,,
650000,59.8756,1.9319,49.9735,,,
650156.25,59.8758,1.932,49.9729,,,
650312.5,59.8759,1.9321,49.9723,,,
650468.75,59.876,1.9322,49.9717,,,
650625,59.8762,1.9323,49.9712,,,
650781.25,59.8763,1.9324,49.9706,,,
650937.5,59.8765,1.9325,49.9701,,,
651093.75,59.8766,1.9326,49.9695,,,
651250,59.8767,1.9327,49.9691,,,
651406.25,59.8768,1.9328,49.9686,,,
651562.5,59.8769,1.9329,49.9682,,,
651718.75,59.877,1.933,49.9678,,,
651875,59.877,1.9331,49.9675,,,
652031.25,59.8771,1.9331,49.9672,,,
652187.5,59.8771,1.9332,49.9669,,,
652343.75,59.8771,1.9333,49.9668,,,
652500,59.8771,1.9333,49.9666,,,
652656.25,59.8771,1.9334,49.9665,,,
652812.5,59.877,1.9334,49.9665,,,
652968.75,59.877,1.9334,49.9665,,,
653125,59.8769,1.9334,49.9666,,,
653281.25,59.8768,1.9334,49.9667,,,
653437.5,59.8767,1.9334,49.9669,,,
653593.75,59.8766,1.9334,49.9671,,,
653750,59.8765,1.9334,49.9674,,,
653906.25,59.8763,1.9333,49.9677,,,
654062.5,59.8761,1.9333,49.9681,,,
654218.75,59.876,1.9332,49.9685,,,
654375,59.8758,1.9331,49.9689,,,
654531.25,59.8756,1.933,49.9694,,,
654687.5,59.8754,1.9329,49.9698,,,
654843.75,59.8752,1.9328,49.9703,,,
655000,59.875,1.9327,49.9708,,,
655156.25,59.8748,1.9325,49.9713,,,
655312.5,59.8746,1.9324,49.9718,,,
655468.75,59.8744,1.9323,49.9724,,,
655625,59.8742,1.9321,49.9729,,,
655781.25,59.874,1.932,49.9734,,,
655937.5,59.8738,1.9318,49.9738,,,
656093.75,59.8737,1.9317,49.9743,,,
656250,59.8735,1.9315,49.9747,,,
656406.25,59.8734,1.9314,49.9751,,,
656562.5,59.8733,1.9312,49.9754,,,
656718.75,59.8731,1.9311,49.9758,,,
656875,59.8731,1.931,49.976,,,
657031.25,59.873,1.9308,49.9763,,,
657187.5,59.8729,1.9307,49.9764,,,
657343.75,59.8729,1.9306,49.9766,,,
657500,59.8729,1.9305,49.9766,,,
657656.25,59.8729,1.9304,49.9767,,,
657812.5,59.8729,1.9303,49.9766,,,
657968.75,59.873,1.9302,49.9765,,,
658125,59.873,1.9302,49.9764,,,
658281.25,59.8731,1.9301,49.9762,,,
658437.5,59.8732,1.9301,49.976,,,
658593.75,59.8734,1.9301,49.9757,,,
658750,59.8735,1.9301,49.9754,,,
658906.25,59.8737,1.93,49.975,,,
659062.5,59.8739,1.9301,49.9746,,,
659218.75,59.874,1.9301,49.9741,,,
659375,59.8743,1.9301,49.9737,,,
659531.25,59.8745,1.9301,49.9732,,,
659687.5,59.8747,1.9302,49.9726,,,
659843.75,59.8749,1.9303,49.9721,,,
660000,59.8752,1.9303,49.9716,,,
660156.25,59.8754,1.9304,49.971,,,
660312.5,59.8756,1.9305,49.9705,,,
660468.75,59.8759,1.9305,49.9699,,,
660625,59.8761,1.9306,49.9694,,,
660781.25,59.8763,1.9307,49.9688,,,
660937.5,59.8765,1.9308,49.9683,,,
661093.75,59.8768,1.9309,49.9679,,,
661250,59.877,1.931,49.9674,,,
661406.25,59.8771,1.9311,49.967,,,
661562.5,59.8773,1.9312,49.9666,,,
661718.75,59.8775,1.9312,49.9663,,,
661875,59.8776,1.9313,49.966,,,
662031.25,59.8778,1.9314,49.9657,,,
662187.5,59.8779,1.9315,49.9655,,,
662343.75,59.8779,1.9315,49.9653,,,
662500,59.878,1.9316,49.9652,,,
662656.25,59.8781,1.9316,49.9652,,,
662812.5,59.8781,1.9316,49.9652,,,
662968.75,59.8781,1.9316,49.9652,,,
663125,59.8781,1.9316,49.9653,,,
663281.25,59.8781,1.9316,49.9655,,,
663437.5,59.878,1.9316,49.9657,,,
663593.75,59.878,1.9316,49.9659,,,
663750,59.8779,1.9315,49.9662,,,
663906.25,59.8778,1.9315,49.9666,,,
664062.5,59.8777,1.9314,49.967,,,
664218.75,59.8776,1.9313,49.9674,,,
664375,59.8774,1.9313,49.9678,,,
664531.25,59.8773,1.9312,49.9683,,,
664687.5,59.8771,1.931,49.9688,,,
664843.75,59.877,1.9309,49.9693,,,
665000,59.8768,1.9308,49.9698,,,
665156.25,59.8766,1.9307,49.9703,,,
665312.5,59.8764,1.9305,49.9709,,,
665468.75,59.8763,1.9304,49.9714,,,
665625,59.8761,1.9302,49.9719,,,
665781.25,59.8759,1.9301,49.9724,,,
665937.5,59.8758,1.9299,49.9729,,,
666093.75,59.8756,1.9298,49.9734,,,
666250,59.8755,1.9296,49.9738,,,
666406.25,59.8754,1.9295,49.9742,,,
666562.5,59.8752,1.9293,49.9746,,,
666718.75,59.8751,1.9292,49.9749,,,
666875,59.875,1.929,49.9752,,,
667031.25,59.875,1.9289,49.9754,,,
667187.5,59.8749,1.9288,49.9756,,,
667343.75,59.8749,1.9287,49.9758,,,
667500,59.8749,1.9286,49.9758,,,
667656.25,59.8749,1.9285,49.9759,,,
667812.5,59.8749,1.9284,49.9758,,,
667968.75,59.8749,1.9283,49.9758,,,
668125,59.875,1.9282,49.9756,,,
668281.25,59.8751,1.9282,49.9755,,,
668437.5,59.8752,1.9281,49.9752,,,
668593.75,59.8753,1.9281,49.9749,,,
668750,59.8754,1.9281,49.9746,,,
668906.25,59.8755,1.9281,49.9743,,,
669062.5,59.8757,1.9281,49.9738,,,
669218.75,59.8759,1.9281,49.9734,,,
669375,59.8761,1.9281,49.9729,,,
669531.25,59.8762,1.9282,49.9725,,,
669687.5,59.8764,1.9282,49.9719,,,
669843.75,59.8767,1.9283,49.9714,,,
670000,59.8769,1.9283,49.9709,,,
670156.25,59.8771,1.9284,49.9703,,,
670312.5,59.8773,1.9285,49.9698,,,
670468.75,59.8775,1.9286,49.9692,,,
670625,59.8777,1.9287,49.9687,,,
670781.25,59.8779,1.9287,49.9682,,,
670937.5,59.8781,1.9288,49.9677,,,
671093.75,59.8783,1.9289,49.9672,,,
671250,59.8785,1.929,49.9668,,,
671406.25,59.8786,1.9291,49.9664,,,
671562.5,59.8788,1.9292,49.966,,,
671718.75,59.8789,1.9292,49.9657,,,
671875,59.879,1.9293,49.9654,,,
672031.25,59.8791,1.9294,49.9651,,,
672187.5,59.8792,1.9294,49.9649,,,
672343.75,59.8793,1.9295,49.9648,,,
672500,59.8793,1.9295,49.9647,,,
672656.25,59.8794,1.9296,49.9647,,,
672812.5,59.8794,1.9296,49.9647,,,
672968.75,59.8794,1.9296,49.9648,,,
673125,59.8793,1.9296,49.9649,,,
673281.25,59.8793,1.9296,49.9651,,,
673437.5,59.8792,1.9296,49.9653,,,
673593.75,59.8792,1.9295,49.9656,,,
673750,59.8791,1.9295,49.9659,,,
673906.25,59.879,1.9294,49.9662,,,
674062.5,59.8788,1.9294,49.9667,,,
674218.75,59.8787,1.9293,49.9671,,,
674375,59.8786,1.9292,49.9676,,,
674531.25,59.8784,1.9291,49.9681,,,
674687.5,59.8783,1.929,49.9686,,,
674843.75,59.8781,1.9289,49.9691,,,
675000,59.8779,1.9287,49.9697,,,
675156.25,59.8778,1.9286,49.9702,,,
675312.5,59.8776,1.9284,49.9708,,,
675468.75,59.8774,1.9283,49.9714,,,
675625,59.8773,1.9281,49.9719,,,
675781.25,59.8771,1.928,49.9725,,,
675937.5,59.8769,1.9278,49.973,,,
676093.75,59.8768,1.9277,49.9735,,,
676250,59.8767,1.9275,49.974,,,
676406.25,59.8766,1.9273,49.9744,,,
676562.5,59.8764,1.9272,49.9749,,,
676718.75,59.8764,1.927,49.9752,,,
676875,59.8763,1.9269,49.9756,,,
677031.25,59.8762,1.9268,49.9758,,,
677187.5,59.8762,1.9266,49.9761,,,
677343.75,59.8762,1.9265,49.9763,,,
677500,59.8762,1.9264,49.9764,,,
677656.25,59.8762,1.9263,49.9765,,,
677812.5,59.8763,1.9262,49.9765,,,
677968.75,59.8763,1.9261,49.9765,,,
678125,59.8764,1.926,49.9764,,,
678281.25,59.8765,1.9259,49.9763,,,
678437.5,59.8767,1.9259,49.9761,,,
678593.75,59.8768,1.9259,49.9759,,,
678750,59.877,1.9258,49.9756,,,
678906.25,59.8772,1.9258,49.9753,,,
679062.5,59.8773,1.9258,49.9749,,,
679218.75,59.8776,1.9258,49.9745,,,
679375,59.8778,1.9258,49.9741,,,
679531.25,59.878,1.9259,49.9737,,,
679687.5,59.8783,1.9259,49.9732,,,
679843.75,59.8785,1.926,49.9727,,,
680000,59.8788,1.926,49.9723,,,
680156.25,59.879,1.9261,49.9718,,,
680312.5,59.8793,1.9261,49.9713,,,
680468.75,59.8795,1.9262,49.9708,,,
680625,59.8798,1.9263,49.9703,,,
680781.25,59.88,1.9264,49.9698,,,
680937.5,59.8803,1.9264,49.9694,,,
681093.75,59.8805,1.9265,49.9689,,,
681250,59.8808,1.9266,49.9685,,,
681406.25,59.881,1.9267,49.9682,,,
681562.5,59.8812,1.9268,49.9678,,,
681718.75,59.8814,1.9268,49.9675,,,
681875,59.8815,1.9269,49.9673,,,
682031.25,59.8817,1.927,49.9671,,,
682187.5,59.8818,1.927,49.9669,,,
682343.75,59.8819,1.9271,49.9668,,,
682500,59.882,1.9271,49.9668,,,
682656.25,59.8821,1.9271,49.9668,,,
682812.5,59.8822,1.9271,49.9668,,,
682968.75,59.8822,1.9271,49.9669,,,
683125,59.8823,1.9271,49.9671,,,
683281.25,59.8823,1.9271,49.9673,,,
683437.5,59.8823,1.9271,49.9675,,,
683593.75,59.8822,1.9271,49.9678,,,
683750,59.8822,1.927,49.9682,,,
683906.25,59.8821,1.9269,49.9685,,,
684062.5,59.8821,1.9269,49.969,,,
684218.75,59.882,1.9268,49.9694,,,
684375,59.8819,1.9267,49.9699,,,
684531.25,59.8818,1.9266,49.9704,,,
684687.5,59.8817,1.9265,49.971,,,
684843.75,59.8815,1.9263,49.9715,,,
685000,59.8814,1.9262,49.9721,,,
685156.25,59.8813,1.9261,49.9727,,,
685312.5,59.8812,1.9259,49.9733,,,
685468.75,59.881,1.9258,49.9738,,,
685625,59.8809,1.9256,49.9744,,,
685781.25,59.8808,1.9255,49.975,,,
685937.5,59.8807,1.9253,49.9755,,,
686093.75,59.8806,1.9251,49.976,,,
686250,59.8805,1.925,49.9765,,,
686406.25,59.8804,1.9248,49.9769,,,
686562.5,59.8804,1.9247,49.9773,,,
686718.75,59.8803,1.9245,49.9777,,,
686875,59.8803,1.9244,49.978,,,
687031.25,59.8803,1.9242,49.9783,,,
687187.5,59.8803,1.9241,49.9785,,,
687343.75,59.8803,1.924,49.9787,,,
687500,59.8803,1.9239,49.9788,,,
687656.25,59.8804,1.9238,49.9789,,,
687812.5,59.8805,1.9237,49.9789,,,
687968.75,59.8806,1.9236,49.9789,,,
688125,59.8807,1.9235,49.9788,,,
688281.25,59.8808,1.9235,49.9787,,,
688437.5,59.881,1.9234,49.9785,,,
688593.75,59.8812,1.9234,49.9782,,,
688750,59.8813,1.9234,49.9779,,,
688906.25,59.8816,1.9234,49.9776,,,
689062.5,59.8818,1.9234,49.9772,,,
689218.75,59.882,1.9234,49.9768,,,
689375,59.8823,1.9234,49.9764,,,
689531.25,59.8825,1.9234,49.9759,,,
689687.5,59.8828,1.9235,49.9754,,,
689843.75,59.8831,1.9235,49.9749,,,
690000,59.8834,1.9236,49.9744,,,
690156.25,59.8836,1.9237,49.9739,,,
690312.5,59.8839,1.9237,49.9734,,,
690468.75,59.8842,1.9238,49.9728,,,
690625,59.8845,1.9239,49.9723,,,
690781.25,59.8848,1.924,49.9718,,,
690937.5,59.885,1.9241,49.9713,,,
691093.75,59.8853,1.9241,49.9709,,,
691250,59.8856,1.9242,49.9704,,,
691406.25,59.8858,1.9243,49.97,,,
691562.5,59.886,1.9244,49.9697,,,
691718.75,59.8862,1.9245,49.9694,,,
691875,59.8864,1.9246,49.9691,,,
692031.25,59.8866,1.9246,49.9688,,,
692187.5,59.8868,1.9247,49.9687,,,
692343.75,59.8869,1.9247,49.9685,,,
692500,59.887,1.9248,49.9684,,,
692656.25,59.8872,1.9248,49.9684,,,
692812.5,59.8872,1.9248,49.9684,,,
692968.75,59.8873,1.9249,49.9685,,,
693125,59.8874,1.9249,49.9686,,,
693281.25,59.8874,1.9249,49.9688,,,
693437.5,59.8874,1.9248,49.969,,,
693593.75,59.8874,1.9248,49.9693,,,
693750,59.8874,1.9248,49.9696,,,
693906.25,59.8874,1.9247,49.9699,,,
694062.5,59.8873,1.9246,49.9703,,,
694218.75,59.8873,1.9246,49.9708,,,
694375,59.8872,1.9245,49.9712,,,
694531.25,59.8871,1.9244,49.9717,,,
694687.5,59.887,1.9243,49.9722,,,
694843.75,59.8869,1.9242,49.9728,,,
695000,59.8868,1.924,49.9733,,,
695156.25,59.8867,1.9239,49.9739,,,
695312.5,59.8866,1.9238,49.9744,,,
695468.75,59.8865,1.9236,49.975,,,
695625,59.8864,1.9235,49.9755,,,
695781.25,59.8863,1.9233,49.976,,,
695937.5,59.8862,1.9232,49.9765,,,
696093.75,59.8862,1.923,49.977,,,
696250,59.8861,1.9229,49.9775,,,
696406.25,59.886,1.9227,49.9779,,,
696562.5,59.886,1.9226,49.9783,,,
696718.75,59.886,1.9224,49.9787,,,
696875,59.886,1.9223,49.979,,,
697031.25,59.886,1.9221,49.9793,,,
697187.5,59.886,1.922,49.9795,,,
697343.75,59.886,1.9219,49.9796,,,
697500,59.8861,1.9218,49.9798,,,
697656.25,59.8861,1.9217,49.9798,,,
697812.5,59.8862,1.9216,49.9798,,,
697968.75,59.8864,1.9215,49.9798,,,
698125,59.8865,1.9214,49.9797,,,
698281.25,59.8867,1.9214,49.9795,,,
698437.5,59.8868,1.9213,49.9793,,,
698593.75,59.887,1.9213,49.9791,,,
698750,59.8872,1.9213,49.9788,,,
698906.25,59.8874,1.9213,49.9784,,,
699062.5,59.8877,1.9213,49.9781,,,
699218.75,59.8879,1.9213,49.9776,,,
699375,59.8882,1.9213,49.9772,,,
699531.25,59.8884,1.9214,49.9767,,,
699687.5,59.8887,1.9214,49.9762,,,
699843.75,59.889,1.9215,49.9757,,,
700000,59.8893,1.9215,49.9752,,,
700156.25,59.8896,1.9216,49.9747,,,
700312.5,59.8898,1.9217,49.9741,,,
700468.75,59.8901,1.9218,49.9736,,,
700625,59.8904,1.9218,49.9731,,,
700781.25,59.8907,1.9219,49.9726,,,
700937.5,59.8909,1.922,49.9721,,,
701093.75,59.8912,1.9221,49.9716,,,
701250,59.8914,1.9222,49.9712,,,
701406.25,59.8917,1.9223,49.9708,,,
701562.5,59.8919,1.9224,49.9704,,,
701718.75,59.8921,1.9224,49.9701,,,
701875,59.8922,1.9225,49.9698,,,
702031.25,59.8924,1.9226,49.9696,,,
702187.5,59.8925,1.9227,49.9694,,,
702343.75,59.8927,1.9227,49.9692,,,
702500,59.8928,1.9228,49.9691,,,
702656.25,59.8928,1.9228,49.9691,,,
702812.5,59.8929,1.9228,49.9691,,,
702968.75,59.8929,1.9228,49.9692,,,
703125,59.8929,1.9228,49.9693,,,
703281.25,59.8929,1.9228,49.9694,,,
703437.5,59.8929,1.9228,49.9696,,,
703593.75,59.8929,1.9228,49.9699,,,
703750,59.8928,1.9228,49.9702,,,
703906.25,59.8927,1.9227,49.9706,,,
704062.5,59.8926,1.9226,49.9709,,,
704218.75,59.8925,1.9226,49.9714,,,
704375,59.8924,1.9225,49.9718,,,
704531.25,59.8923,1.9224,49.9723,,,
704687.5,59.8921,1.9223,49.9728,,,
704843.75,59.892,1.9222,49.9733,,,
705000,59.8918,1.922,49.9739,,,
705156.25,59.8916,1.9219,49.9744,,,
705312.5,59.8915,1.9218,49.975,,,
705468.75,59.8913,1.9216,49.9755,,,
705625,59.8911,1.9215,49.976,,,
705781.25,59.891,1.9213,49.9766,,,
705937.5,59.8908,1.9212,49.9771,,,
706093.75,59.8906,1.921,49.9775,,,
706250,59.8905,1.9209,49.978,,,
706406.25,59.8903,1.9207,49.9784,,,
706562.5,59.8902,1.9206,49.9788,,,
706718.75,59.8901,1.9204,49.9791,,,
706875,59.89,1.9203,49.9794,,,
707031.25,59.8899,1.9202,49.9797,,,
707187.5,59.8898,1.92,49.9799,,,
707343.75,59.8898,1.9199,49.9801,,,
707500,59.8898,1.9198,49.9802,,,
707656.25,59.8897,1.9197,49.9802,,,
707812.5,59.8897,1.9196,49.9802,,,
707968.75,59.8898,1.9196,49.9801,,,
708125,59.8898,1.9195,49.98,,,
