时间/s,基波幅值（有效值）/V,基波相角/rad,谐波频率/Hz,谐波幅值（最大值）/V
0.6255,69.3839,2.3532,,
0.6256,69.3838,2.3525,,
0.6257,69.3837,2.3519,,
0.6258,69.3836,2.3512,,
0.6259,69.3835,2.3506,,
0.626,69.3834,2.3499,,
0.6261,69.3834,2.3493,,
0.6262,69.3833,2.3486,,
0.6263,69.3832,2.348,,
0.6264,69.3832,2.3473,,
0.6265,69.3831,2.3467,,
0.6266,69.3831,2.346,,
0.6267,69.383,2.3454,,
0.6268,69.383,2.3448,,
0.6269,69.383,2.3441,,
0.627,69.383,2.3435,,
0.6271,69.3829,2.3428,,
0.6272,69.3829,2.3422,,
0.6273,69.3829,2.3415,,
0.6274,69.383,2.3409,,
0.6275,69.383,2.3402,,
0.6276,69.383,2.3396,,
0.6277,69.383,2.3389,,
0.6278,69.3831,2.3383,,
0.6279,69.3831,2.3377,,
0.628,69.3832,2.337,,
0.6281,69.3832,2.3364,,
0.6282,69.3833,2.3357,,
0.6283,69.3834,2.3351,,
0.6284,69.3835,2.3345,,
0.6285,69.3835,2.3338,,
0.6286,69.3836,2.3332,,
0.6287,69.3837,2.3326,,
0.6288,69.3838,2.3319,,
0.6289,69.3839,2.3313,,
0.629,69.384,2.3307,,
0.6291,69.3841,2.33,,
0.6292,69.3842,2.3294,,
0.6293,69.3843,2.3288,,
0.6294,69.3845,2.3282,,
0.6295,69.3846,2.3275,,
0.6296,69.3847,2.3269,,
0.6297,69.3848,2.3263,,
0.6298,69.3849,2.3257,,
0.6299,69.385,2.3251,,
0.63,69.3851,2.3245,,
0.6301,69.3852,2.3239,,
0.6302,69.3853,2.3233,,
0.6303,69.3854,2.3227,,
0.6304,69.3855,2.322,,
0.6305,69.3856,2.3214,,
0.6306,69.3857,2.3208,,
0.6307,69.3857,2.3202,,
0.6308,69.3858,2.3196,,
0.6309,69.3859,2.319,,
0.631,69.3859,2.3184,,
0.6311,69.386,2.3178,,
0.6312,69.386,2.3172,,
0.6313,69.3861,2.3166,,
0.6314,69.3861,2.3161,,
0.6315,69.3861,2.3155,,
0.6316,69.3861,2.3149,,
0.6317,69.3862,2.3143,,
0.6318,69.3862,2.3137,,
0.6319,69.3862,2.3131,,
0.632,69.3862,2.3125,,
0.6321,69.3861,2.3119,,
0.6322,69.3861,2.3113,,
0.6323,69.3861,2.3107,,
0.6324,69.3861,2.31,,
0.6325,69.3861,2.3094,,
0.6326,69.386,2.3088,,
0.6327,69.386,2.3082,,
0.6328,69.3859,2.3076,,
0.6329,69.3859,2.307,,
0.633,69.3858,2.3064,,
0.6331,69.3858,2.3058,,
0.6332,69.3857,2.3052,,
0.6333,69.3857,2.3045,,
0.6334,69.3856,2.3039,,
0.6335,69.3856,2.3033,,
0.6336,69.3855,2.3027,,
0.6337,69.3854,2.302,,
0.6338,69.3854,2.3014,,
0.6339,69.3853,2.3008,,
0.634,69.3852,2.3001,,
0.6341,69.3852,2.2995,,
0.6342,69.3851,2.2989,,
0.6343,69.3851,2.2982,,
0.6344,69.385,2.2976,,
0.6345,69.3849,2.2969,,
0.6346,69.3849,2.2963,,
0.6347,69.3848,2.2957,,
0.6348,69.3847,2.295,,
0.6349,69.3847,2.2944,,
0.635,69.3846,2.2937,,
0.6351,69.3846,2.293,,
0.6352,69.3845,2.2924,,
0.6353,69.3844,2.2917,,
0.6354,69.3844,2.2911,,
0.6355,69.3843,2.2904,,
0.6356,69.3843,2.2898,,
0.6357,69.3842,2.2891,,
0.6358,69.3842,2.2884,,
0.6359,69.3841,2.2878,,
0.636,69.3841,2.2871,,
0.6361,69.384,2.2865,,
0.6362,69.384,2.2858,,
0.6363,69.3839,2.2851,,
0.6364,69.3839,2.2845,,
0.6365,69.3839,2.2838,,
0.6366,69.3838,2.2831,,
0.6367,69.3838,2.2825,,
0.6368,69.3838,2.2818,,
0.6369,69.3838,2.2812,,
0.637,69.3837,2.2805,,
0.6371,69.3837,2.2798,,
0.6372,69.3837,2.2792,,
0.6373,69.3837,2.2785,,
0.6374,69.3837,2.2779,,
0.6375,69.3837,2.2772,,
0.6376,69.3837,2.2766,,
0.6377,69.3837,2.2759,,
0.6378,69.3837,2.2753,,
0.6379,69.3837,2.2746,,
0.638,69.3837,2.274,,
0.6381,69.3837,2.2734,,
0.6382,69.3837,2.2727,,
0.6383,69.3838,2.2721,,
0.6384,69.3838,2.2715,,
0.6385,69.3838,2.2708,,
0.6386,69.3838,2.2702,,
0.6387,69.3839,2.2696,,
0.6388,69.3839,2.269,,
0.6389,69.3839,2.2683,,
0.639,69.384,2.2677,,
0.6391,69.384,2.2671,,
0.6392,69.3841,2.2665,,
0.6393,69.3841,2.2659,,
0.6394,69.3842,2.2653,,
0.6395,69.3842,2.2647,,
0.6396,69.3842,2.2641,,
0.6397,69.3843,2.2635,,
0.6398,69.3843,2.2629,,
0.6399,69.3844,2.2623,,
0.64,69.3844,2.2617,,
0.6401,69.3845,2.2611,,
0.6402,69.3845,2.2605,,
0.6403,69.3846,2.2599,,
0.6404,69.3846,2.2593,,
0.6405,69.3847,2.2587,,
0.6406,69.3847,2.2581,,
0.6407,69.3848,2.2575,,
0.6408,69.3848,2.2569,,
0.6409,69.3849,2.2563,,
0.641,69.3849,2.2558,,
0.6411,69.385,2.2552,,
0.6412,69.385,2.2546,,
0.6413,69.3851,2.254,,
0.6414,69.3851,2.2534,,
0.6415,69.3852,2.2528,,
0.6416,69.3852,2.2522,,
0.6417,69.3853,2.2516,,
0.6418,69.3853,2.251,,
0.6419,69.3854,2.2504,,
0.642,69.3854,2.2498,,
0.6421,69.3855,2.2492,,
0.6422,69.3855,2.2485,,
0.6423,69.3855,2.2479,,
0.6424,69.3856,2.2473,,
0.6425,69.3856,2.2467,,
0.6426,69.3857,2.2461,,
0.6427,69.3857,2.2455,,
0.6428,69.3858,2.2449,,
0.6429,69.3858,2.2442,,
0.643,69.3858,2.2436,,
0.6431,69.3859,2.243,,
0.6432,69.3859,2.2424,,
0.6433,69.3859,2.2417,,
0.6434,69.386,2.2411,,
0.6435,69.386,2.2405,,
0.6436,69.386,2.2398,,
0.6437,69.386,2.2392,,
0.6438,69.386,2.2385,,
0.6439,69.386,2.2379,,
0.644,69.386,2.2373,,
0.6441,69.386,2.2366,,
0.6442,69.386,2.236,,
0.6443,69.386,2.2353,,
0.6444,69.3859,2.2347,,
0.6445,69.3859,2.234,,
0.6446,69.3859,2.2334,,
0.6447,69.3858,2.2327,,
0.6448,69.3858,2.232,,
0.6449,69.3857,2.2314,,
0.645,69.3857,2.2307,,
0.6451,69.3856,2.2301,,
0.6452,69.3855,2.2294,,
0.6453,69.3854,2.2288,,
0.6454,69.3854,2.2281,,
0.6455,69.3853,2.2274,,
0.6456,69.3852,2.2268,,
0.6457,69.3851,2.2261,,
0.6458,69.385,2.2255,,
0.6459,69.3849,2.2248,,
0.646,69.3848,2.2241,,
0.6461,69.3847,2.2235,,
0.6462,69.3846,2.2228,,
0.6463,69.3845,2.2222,,
0.6464,69.3844,2.2215,,
0.6465,69.3843,2.2209,,
0.6466,69.3842,2.2202,,
0.6467,69.3841,2.2196,,
0.6468,69.384,2.2189,,
0.6469,69.3839,2.2183,,
0.647,69.3838,2.2176,,
0.6471,69.3837,2.217,,
0.6472,69.3837,2.2163,,
0.6473,69.3836,2.2157,,
0.6474,69.3835,2.2151,,
0.6475,69.3834,2.2144,,
0.6476,69.3834,2.2138,,
0.6477,69.3833,2.2132,,
0.6478,69.3832,2.2125,,
0.6479,69.3832,2.2119,,
0.648,69.3831,2.2113,,
0.6481,69.3831,2.2107,,
0.6482,69.3831,2.21,,
0.6483,69.383,2.2094,,
0.6484,69.383,2.2088,,
0.6485,69.383,2.2082,,
0.6486,69.383,2.2076,,
0.6487,69.383,2.2069,,
0.6488,69.383,2.2063,,
0.6489,69.383,2.2057,,
0.649,69.3831,2.2051,,
0.6491,69.3831,2.2045,,
0.6492,69.3831,2.2039,,
0.6493,69.3832,2.2033,,
0.6494,69.3832,2.2027,,
0.6495,69.3833,2.202,,
0.6496,69.3833,2.2014,,
0.6497,69.3834,2.2008,,
0.6498,69.3835,2.2002,,
0.6499,69.3835,2.1996,,
0.65,69.3836,2.199,,
0.6501,69.3837,2.1984,,
0.6502,69.3838,2.1978,,
0.6503,69.3839,2.1972,,
0.6504,69.384,2.1966,,
0.6505,69.3841,2.196,,
0.6506,69.3842,2.1954,,
0.6507,69.3844,2.1947,,
0.6508,69.3845,2.1941,,
0.6509,69.3846,2.1935,,
0.651,69.3847,2.1929,,
0.6511,69.3848,2.1923,,
0.6512,69.385,2.1917,,
0.6513,69.3851,2.1911,,
0.6514,69.3852,2.1905,,
0.6515,69.3853,2.1899,,
0.6516,69.3855,2.1892,,
0.6517,69.3856,2.1886,,
0.6518,69.3857,2.188,,
0.6519,69.3858,2.1874,,
0.652,69.3859,2.1868,,
0.6521,69.386,2.1862,,
0.6522,69.3861,2.1855,,
0.6523,69.3862,2.1849,,
0.6524,69.3863,2.1843,,
0.6525,69.3864,2.1837,,
0.6526,69.3865,2.1831,,
0.6527,69.3866,2.1824,,
0.6528,69.3866,2.1818,,
0.6529,69.3867,2.1812,,
0.653,69.3867,2.1806,,
0.6531,69.3868,2.1799,,
0.6532,69.3868,2.1793,,
0.6533,69.3868,2.1787,,
0.6534,69.3868,2.1781,,
0.6535,69.3868,2.1774,,
0.6536,69.3868,2.1768,,
0.6537,69.3868,2.1762,,
0.6538,69.3868,2.1755,,
0.6539,69.3867,2.1749,,
0.654,69.3867,2.1743,,
0.6541,69.3866,2.1736,,
0.6542,69.3865,2.173,,
0.6543,69.3865,2.1724,,
0.6544,69.3864,2.1717,,
0.6545,69.3863,2.1711,,
0.6546,69.3862,2.1704,,
0.6547,69.3861,2.1698,,
0.6548,69.386,2.1692,,
0.6549,69.3858,2.1685,,
0.655,69.3857,2.1679,,
0.6551,69.3856,2.1672,,
0.6552,69.3855,2.1666,,
0.6553,69.3853,2.1659,,
0.6554,69.3852,2.1653,,
0.6555,69.385,2.1647,,
0.6556,69.3849,2.164,,
0.6557,69.3848,2.1634,,
0.6558,69.3846,2.1627,,
0.6559,69.3845,2.1621,,
0.656,69.3843,2.1615,,
0.6561,69.3842,2.1608,,
0.6562,69.3841,2.1602,,
0.6563,69.3839,2.1595,,
0.6564,69.3838,2.1589,,
0.6565,69.3837,2.1583,,
0.6566,69.3836,2.1576,,
0.6567,69.3835,2.157,,
0.6568,69.3834,2.1563,,
0.6569,69.3833,2.1557,,
0.657,69.3832,2.1551,,
0.6571,69.3831,2.1544,,
0.6572,69.383,2.1538,,
0.6573,69.383,2.1531,,
0.6574,69.3829,2.1525,,
0.6575,69.3828,2.1519,,
0.6576,69.3828,2.1512,,
0.6577,69.3828,2.1506,,
0.6578,69.3827,2.1499,,
0.6579,69.3827,2.1493,,
0.658,69.3827,2.1487,,
0.6581,69.3827,2.148,,
0.6582,69.3827,2.1474,,
0.6583,69.3827,2.1467,,
0.6584,69.3828,2.1461,,
0.6585,69.3828,2.1455,,
0.6586,69.3828,2.1448,,
0.6587,69.3829,2.1442,,
0.6588,69.3829,2.1435,,
0.6589,69.383,2.1429,,
0.659,69.3831,2.1423,,
0.6591,69.3831,2.1416,,
0.6592,69.3832,2.141,,
0.6593,69.3833,2.1404,,
0.6594,69.3834,2.1398,,
0.6595,69.3835,2.1391,,
0.6596,69.3836,2.1385,,
0.6597,69.3837,2.1379,,
0.6598,69.3838,2.1372,,
0.6599,69.3839,2.1366,,
0.66,69.384,2.136,,
0.6601,69.3842,2.1354,,
0.6602,69.3843,2.1348,,
0.6603,69.3844,2.1341,,
0.6604,69.3845,2.1335,,
0.6605,69.3847,2.1329,,
0.6606,69.3848,2.1323,,
0.6607,69.3849,2.1317,,
0.6608,69.385,2.1311,,
0.6609,69.3852,2.1305,,
0.661,69.3853,2.1298,,
0.6611,69.3854,2.1292,,
0.6612,69.3855,2.1286,,
0.6613,69.3856,2.128,,
0.6614,69.3857,2.1274,,
0.6615,69.3858,2.1268,,
0.6616,69.3859,2.1262,,
0.6617,69.386,2.1256,,
0.6618,69.3861,2.125,,
0.6619,69.3862,2.1244,,
0.662,69.3862,2.1238,,
0.6621,69.3863,2.1232,,
0.6622,69.3864,2.1226,,
0.6623,69.3864,2.122,,
0.6624,69.3864,2.1214,,
0.6625,69.3865,2.1207,,
0.6626,69.3865,2.1201,,
0.6627,69.3865,2.1195,,
0.6628,69.3865,2.1189,,
0.6629,69.3865,2.1183,,
0.663,69.3865,2.1177,,
0.6631,69.3865,2.1171,,
0.6632,69.3865,2.1165,,
0.6633,69.3865,2.1159,,
0.6634,69.3864,2.1153,,
0.6635,69.3864,2.1146,,
0.6636,69.3864,2.114,,
0.6637,69.3863,2.1134,,
0.6638,69.3862,2.1128,,
0.6639,69.3862,2.1122,,
0.664,69.3861,2.1115,,
0.6641,69.386,2.1109,,
0.6642,69.386,2.1103,,
0.6643,69.3859,2.1097,,
0.6644,69.3858,2.109,,
0.6645,69.3857,2.1084,,
0.6646,69.3856,2.1078,,
0.6647,69.3855,2.1071,,
0.6648,69.3854,2.1065,,
0.6649,69.3853,2.1059,,
0.665,69.3852,2.1052,,
0.6651,69.3851,2.1046,,
0.6652,69.385,2.104,,
0.6653,69.3849,2.1033,,
0.6654,69.3848,2.1027,,
0.6655,69.3847,2.102,,
0.6656,69.3846,2.1014,,
0.6657,69.3845,2.1008,,
0.6658,69.3844,2.1001,,
0.6659,69.3844,2.0995,,
0.666,69.3843,2.0988,,
0.6661,69.3842,2.0982,,
0.6662,69.3841,2.0975,,
0.6663,69.384,2.0969,,
0.6664,69.3839,2.0962,,
0.6665,69.3839,2.0956,,
0.6666,69.3838,2.0949,,
0.6667,69.3837,2.0942,,
0.6668,69.3837,2.0936,,
0.6669,69.3836,2.0929,,
0.667,69.3836,2.0923,,
0.6671,69.3835,2.0916,,
0.6672,69.3835,2.091,,
0.6673,69.3835,2.0903,,
0.6674,69.3834,2.0896,,
0.6675,69.3834,2.089,,
0.6676,69.3834,2.0883,,
0.6677,69.3833,2.0877,,
0.6678,69.3833,2.087,,
0.6679,69.3833,2.0864,,
0.668,69.3833,2.0857,,
0.6681,69.3833,2.0851,,
0.6682,69.3833,2.0844,,
0.6683,69.3833,2.0838,,
0.6684,69.3833,2.0831,,
0.6685,69.3834,2.0825,,
0.6686,69.3834,2.0818,,
0.6687,69.3834,2.0812,,
0.6688,69.3834,2.0805,,
0.6689,69.3835,2.0799,,
0.669,69.3835,2.0793,,
0.6691,69.3836,2.0786,,
0.6692,69.3836,2.078,,
0.6693,69.3836,2.0774,,
0.6694,69.3837,2.0768,,
0.6695,69.3838,2.0761,,
0.6696,69.3838,2.0755,,
0.6697,69.3839,2.0749,,
0.6698,69.3839,2.0743,,
0.6699,69.384,2.0737,,
0.67,69.3841,2.0731,,
0.6701,69.3841,2.0724,,
0.6702,69.3842,2.0718,,
0.6703,69.3843,2.0712,,
0.6704,69.3844,2.0706,,
0.6705,69.3844,2.07,,
0.6706,69.3845,2.0694,,
0.6707,69.3846,2.0688,,
0.6708,69.3847,2.0682,,
0.6709,69.3847,2.0676,,
0.671,69.3848,2.067,,
0.6711,69.3849,2.0664,,
0.6712,69.385,2.0658,,
0.6713,69.3851,2.0652,,
0.6714,69.3851,2.0646,,
0.6715,69.3852,2.064,,
0.6716,69.3853,2.0634,,
0.6717,69.3853,2.0628,,
0.6718,69.3854,2.0622,,
0.6719,69.3855,2.0616,,
0.672,69.3855,2.061,,
0.6721,69.3856,2.0604,,
0.6722,69.3857,2.0598,,
0.6723,69.3857,2.0592,,
0.6724,69.3858,2.0586,,
0.6725,69.3858,2.058,,
0.6726,69.3859,2.0574,,
0.6727,69.3859,2.0568,,
0.6728,69.386,2.0562,,
0.6729,69.386,2.0556,,
0.673,69.386,2.055,,
0.6731,69.3861,2.0543,,
0.6732,69.3861,2.0537,,
0.6733,69.3861,2.0531,,
0.6734,69.3861,2.0525,,
0.6735,69.3861,2.0519,,
0.6736,69.3861,2.0513,,
0.6737,69.3861,2.0506,,
0.6738,69.3861,2.05,,
0.6739,69.3861,2.0494,,
0.674,69.3861,2.0488,,
0.6741,69.3861,2.0481,,
0.6742,69.3861,2.0475,,
0.6743,69.386,2.0469,,
0.6744,69.386,2.0462,,
0.6745,69.386,2.0456,,
0.6746,69.3859,2.045,,
0.6747,69.3859,2.0443,,
0.6748,69.3858,2.0437,,
0.6749,69.3858,2.0431,,
0.675,69.3857,2.0424,,
0.6751,69.3857,2.0418,,
0.6752,69.3856,2.0411,,
0.6753,69.3855,2.0405,,
0.6754,69.3854,2.0398,,
0.6755,69.3854,2.0392,,
0.6756,69.3853,2.0385,,
0.6757,69.3852,2.0379,,
0.6758,69.3851,2.0372,,
0.6759,69.385,2.0366,,
0.676,69.3849,2.0359,,
0.6761,69.3849,2.0353,,
0.6762,69.3848,2.0346,,
0.6763,69.3847,2.0339,,
0.6764,69.3846,2.0333,,
0.6765,69.3845,2.0326,,
0.6766,69.3844,2.032,,
0.6767,69.3843,2.0313,,
0.6768,69.3842,2.0307,,
0.6769,69.3841,2.03,,
0.677,69.384,2.0294,,
0.6771,69.3839,2.0287,,
0.6772,69.3839,2.0281,,
0.6773,69.3838,2.0274,,
0.6774,69.3837,2.0267,,
0.6775,69.3836,2.0261,,
0.6776,69.3836,2.0254,,
0.6777,69.3835,2.0248,,
0.6778,69.3834,2.0242,,
0.6779,69.3834,2.0235,,
0.678,69.3833,2.0229,,
0.6781,69.3833,2.0222,,
0.6782,69.3832,2.0216,,
0.6783,69.3832,2.0209,,
0.6784,69.3832,2.0203,,
0.6785,69.3831,2.0197,,
0.6786,69.3831,2.019,,
0.6787,69.3831,2.0184,,
0.6788,69.3831,2.0178,,
0.6789,69.3831,2.0172,,
0.679,69.3831,2.0165,,
0.6791,69.3831,2.0159,,
0.6792,69.3831,2.0153,,
0.6793,69.3832,2.0147,,
0.6794,69.3832,2.014,,
0.6795,69.3832,2.0134,,
0.6796,69.3833,2.0128,,
0.6797,69.3833,2.0122,,
0.6798,69.3834,2.0116,,
0.6799,69.3834,2.0109,,
0.68,69.3835,2.0103,,
0.6801,69.3836,2.0097,,
0.6802,69.3837,2.0091,,
0.6803,69.3837,2.0085,,
0.6804,69.3838,2.0079,,
0.6805,69.3839,2.0073,,
0.6806,69.384,2.0067,,
0.6807,69.3841,2.006,,
0.6808,69.3842,2.0054,,
0.6809,69.3843,2.0048,,
0.681,69.3844,2.0042,,
0.6811,69.3845,2.0036,,
0.6812,69.3847,2.003,,
0.6813,69.3848,2.0024,,
0.6814,69.3849,2.0018,,
0.6815,69.385,2.0012,,
0.6816,69.3851,2.0006,,
0.6817,69.3852,1.9999,,
0.6818,69.3853,1.9993,,
0.6819,69.3855,1.9987,,
0.682,69.3856,1.9981,,
0.6821,69.3857,1.9975,,
0.6822,69.3858,1.9969,,
0.6823,69.3859,1.9963,,
0.6824,69.386,1.9957,,
0.6825,69.386,1.9951,,
0.6826,69.3861,1.9944,,
0.6827,69.3862,1.9938,,
0.6828,69.3863,1.9932,,
0.6829,69.3863,1.9926,,
0.683,69.3864,1.992,,
0.6831,69.3864,1.9914,,
0.6832,69.3865,1.9908,,
0.6833,69.3865,1.9902,,
0.6834,69.3865,1.9895,,
0.6835,69.3865,1.9889,,
0.6836,69.3865,1.9883,,
0.6837,69.3865,1.9877,,
0.6838,69.3865,1.9871,,
0.6839,69.3865,1.9865,,
0.684,69.3865,1.9858,,
0.6841,69.3865,1.9852,,
0.6842,69.3864,1.9846,,
0.6843,69.3864,1.984,,
0.6844,69.3863,1.9833,,
0.6845,69.3863,1.9827,,
0.6846,69.3862,1.9821,,
0.6847,69.3861,1.9814,,
0.6848,69.386,1.9808,,
0.6849,69.386,1.9802,,
0.685,69.3859,1.9795,,
0.6851,69.3858,1.9789,,
0.6852,69.3857,1.9783,,
0.6853,69.3856,1.9776,,
0.6854,69.3855,1.977,,
0.6855,69.3854,1.9764,,
0.6856,69.3853,1.9757,,
0.6857,69.3851,1.9751,,
0.6858,69.385,1.9744,,
0.6859,69.3849,1.9738,,
0.686,69.3848,1.9732,,
0.6861,69.3847,1.9725,,
0.6862,69.3846,1.9719,,
0.6863,69.3845,1.9712,,
0.6864,69.3844,1.9706,,
0.6865,69.3843,1.9699,,
0.6866,69.3842,1.9693,,
0.6867,69.3841,1.9686,,
0.6868,69.384,1.968,,
0.6869,69.3839,1.9673,,
0.687,69.3838,1.9667,,
0.6871,69.3837,1.966,,
0.6872,69.3836,1.9654,,
0.6873,69.3836,1.9647,,
0.6874,69.3835,1.9641,,
0.6875,69.3834,1.9634,,
0.6876,69.3834,1.9628,,
0.6877,69.3833,1.9621,,
0.6878,69.3833,1.9615,,
0.6879,69.3832,1.9608,,
0.688,69.3832,1.9602,,
0.6881,69.3831,1.9595,,
0.6882,69.3831,1.9589,,
0.6883,69.3831,1.9582,,
0.6884,69.3831,1.9576,,
0.6885,69.3831,1.957,,
0.6886,69.3831,1.9563,,
0.6887,69.3831,1.9557,,
0.6888,69.3831,1.955,,
0.6889,69.3831,1.9544,,
0.689,69.3832,1.9537,,
0.6891,69.3832,1.9531,,
0.6892,69.3832,1.9525,,
0.6893,69.3833,1.9518,,
0.6894,69.3833,1.9512,,
0.6895,69.3834,1.9505,,
0.6896,69.3835,1.9499,,
0.6897,69.3835,1.9493,,
0.6898,69.3836,1.9487,,
0.6899,69.3837,1.948,,
0.69,69.3838,1.9474,,
0.6901,69.3839,1.9468,,
0.6902,69.3839,1.9461,,
0.6903,69.384,1.9455,,
0.6904,69.3841,1.9449,,
0.6905,69.3842,1.9443,,
0.6906,69.3843,1.9437,,
0.6907,69.3844,1.943,,
0.6908,69.3845,1.9424,,
0.6909,69.3846,1.9418,,
0.691,69.3847,1.9412,,
0.6911,69.3848,1.9406,,
0.6912,69.3849,1.94,,
0.6913,69.385,1.9394,,
0.6914,69.3851,1.9388,,
0.6915,69.3852,1.9382,,
0.6916,69.3853,1.9375,,
0.6917,69.3854,1.9369,,
0.6918,69.3854,1.9363,,
0.6919,69.3855,1.9357,,
0.692,69.3856,1.9351,,
0.6921,69.3857,1.9345,,
0.6922,69.3857,1.9339,,
0.6923,69.3858,1.9333,,
0.6924,69.3858,1.9327,,
0.6925,69.3859,1.9321,,
0.6926,69.3859,1.9316,,
0.6927,69.386,1.931,,
0.6928,69.386,1.9304,,
0.6929,69.386,1.9298,,
0.693,69.386,1.9292,,
0.6931,69.386,1.9286,,
0.6932,69.386,1.928,,
0.6933,69.386,1.9273,,
0.6934,69.386,1.9267,,
0.6935,69.386,1.9261,,
0.6936,69.386,1.9255,,
0.6937,69.386,1.9249,,
0.6938,69.386,1.9243,,
0.6939,69.386,1.9237,,
0.694,69.3859,1.9231,,
0.6941,69.3859,1.9225,,
0.6942,69.3859,1.9219,,
0.6943,69.3858,1.9212,,
0.6944,69.3858,1.9206,,
0.6945,69.3857,1.92,,
0.6946,69.3857,1.9194,,
0.6947,69.3857,1.9188,,
0.6948,69.3856,1.9181,,
0.6949,69.3856,1.9175,,
0.695,69.3855,1.9169,,
0.6951,69.3855,1.9162,,
0.6952,69.3854,1.9156,,
0.6953,69.3854,1.915,,
0.6954,69.3853,1.9143,,
0.6955,69.3852,1.9137,,
0.6956,69.3852,1.913,,
0.6957,69.3851,1.9124,,
0.6958,69.3851,1.9117,,
0.6959,69.385,1.9111,,
0.696,69.385,1.9104,,
0.6961,69.3849,1.9098,,
0.6962,69.3848,1.9091,,
0.6963,69.3848,1.9085,,
0.6964,69.3847,1.9078,,
0.6965,69.3847,1.9072,,
0.6966,69.3846,1.9065,,
0.6967,69.3846,1.9059,,
0.6968,69.3845,1.9052,,
0.6969,69.3844,1.9045,,
0.697,69.3844,1.9039,,
0.6971,69.3843,1.9032,,
0.6972,69.3843,1.9025,,
0.6973,69.3842,1.9019,,
0.6974,69.3842,1.9012,,
0.6975,69.3841,1.9006,,
0.6976,69.3841,1.8999,,
0.6977,69.384,1.8992,,
0.6978,69.384,1.8986,,
0.6979,69.3839,1.8979,,
0.698,69.3839,1.8973,,
0.6981,69.3838,1.8966,,
0.6982,69.3838,1.8959,,
0.6983,69.3838,1.8953,,
0.6984,69.3837,1.8946,,
0.6985,69.3837,1.894,,
0.6986,69.3837,1.8933,,
0.6987,69.3837,1.8927,,
0.6988,69.3836,1.892,,
0.6989,69.3836,1.8914,,
0.699,69.3836,1.8908,,
0.6991,69.3836,1.8901,,
0.6992,69.3836,1.8895,,
0.6993,69.3836,1.8888,,
0.6994,69.3836,1.8882,,
0.6995,69.3836,1.8876,,
0.6996,69.3836,1.887,,
0.6997,69.3836,1.8863,,
0.6998,69.3836,1.8857,,
0.6999,69.3837,1.8851,,
0.7,69.3837,1.8845,,
0.7001,69.3837,1.8839,,
0.7002,69.3837,1.8832,,
0.7003,69.3838,1.8826,,
0.7004,69.3838,1.882,,
0.7005,69.3838,1.8814,,
0.7006,69.3839,1.8808,,
0.7007,69.3839,1.8802,,
0.7008,69.384,1.8796,,
0.7009,69.384,1.879,,
0.701,69.3841,1.8784,,
0.7011,69.3841,1.8778,,
0.7012,69.3842,1.8772,,
0.7013,69.3842,1.8766,,
0.7014,69.3843,1.876,,
0.7015,69.3844,1.8754,,
0.7016,69.3844,1.8748,,
0.7017,69.3845,1.8742,,
0.7018,69.3845,1.8736,,
0.7019,69.3846,1.873,,
0.702,69.3847,1.8724,,
0.7021,69.3847,1.8718,,
0.7022,69.3848,1.8712,,
0.7023,69.3849,1.8706,,
0.7024,69.3849,1.87,,
0.7025,69.385,1.8694,,
0.7026,69.3851,1.8688,,
0.7027,69.3852,1.8682,,
0.7028,69.3852,1.8676,,
0.7029,69.3853,1.867,,
0.703,69.3854,1.8664,,
0.7031,69.3854,1.8658,,
0.7032,69.3855,1.8652,,
0.7033,69.3856,1.8646,,
0.7034,69.3856,1.864,,
0.7035,69.3857,1.8634,,
0.7036,69.3858,1.8628,,
0.7037,69.3858,1.8622,,
0.7038,69.3859,1.8615,,
0.7039,69.3859,1.8609,,
0.704,69.386,1.8603,,
0.7041,69.386,1.8597,,
0.7042,69.3861,1.859,,
0.7043,69.3861,1.8584,,
0.7044,69.3862,1.8578,,
0.7045,69.3862,1.8572,,
0.7046,69.3862,1.8565,,
0.7047,69.3862,1.8559,,
0.7048,69.3863,1.8552,,
0.7049,69.3863,1.8546,,
0.705,69.3863,1.854,,
0.7051,69.3863,1.8533,,
0.7052,69.3863,1.8527,,
0.7053,69.3863,1.852,,
0.7054,69.3862,1.8514,,
0.7055,69.3862,1.8507,,
0.7056,69.3862,1.8501,,
0.7057,69.3861,1.8494,,
0.7058,69.3861,1.8488,,
0.7059,69.386,1.8481,,
0.706,69.386,1.8475,,
0.7061,69.3859,1.8468,,
0.7062,69.3858,1.8462,,
0.7063,69.3857,1.8455,,
0.7064,69.3856,1.8448,,
0.7065,69.3855,1.8442,,
0.7066,69.3855,1.8435,,
0.7067,69.3853,1.8429,,
0.7068,69.3852,1.8422,,
0.7069,69.3851,1.8416,,
0.707,69.385,1.8409,,
0.7071,69.3849,1.8403,,
0.7072,69.3848,1.8396,,
0.7073,69.3847,1.8389,,
0.7074,69.3845,1.8383,,
0.7075,69.3844,1.8376,,
0.7076,69.3843,1.837,,
0.7077,69.3842,1.8363,,
0.7078,69.3841,1.8357,,
0.7079,69.384,1.8351,,
0.708,69.3838,1.8344,,
0.7081,69.3837,1.8338,,
0.7082,69.3836,1.8331,,
0.7083,69.3835,1.8325,,
0.7084,69.3834,1.8319,,
0.7085,69.3833,1.8312,,
0.7086,69.3832,1.8306,,
0.7087,69.3832,1.83,,
0.7088,69.3831,1.8293,,
